row_uid,case_uid,seed,method,part,edit,part_size,footprint_change,source_prompt,target_prompt,source_image,gt_mask,edited_image,available,reason,image_sha256,strict_outside_mask_l1_aux,strict_inside_mask_l1_aux,strict_outside_mask_mse,strict_inside_mask_mse,strict_outside_mask_psnr,strict_inside_mask_psnr,strict_outside_mask_global_ssim,strict_inside_mask_global_ssim,strict_outside_mask_lpips,buffered_outside_mask_l1_aux,buffered_inside_mask_l1_aux,buffered_outside_mask_mse,buffered_inside_mask_mse,buffered_outside_mask_psnr,buffered_inside_mask_psnr,buffered_outside_mask_global_ssim,buffered_inside_mask_global_ssim,buffered_outside_mask_lpips
gt-diagnostic-v2::rk2_gt::synth_0031::seed_000,synth_0031,0,rk2_gt,head,dragon,medium,expansion,A horse at a jungle,A horse with dragon head at a jungle,core/data/partedit_subset/cases/synth_0031/source.png,core/data/partedit_subset/cases/synth_0031/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0031/seed_000/img_0.jpg,True,,87cdf2bec6205e53347f1e19f588b1fd8c50e0ed482a7e5f8b98741fb74918e2,0.025933267548680305,0.06948905438184738,0.0015469484496861696,0.010630114935338497,28.10524158433703,19.734620397557784,0.9749367785208061,0.7343740232148145,0.15963414311408997,0.02525658719241619,0.04824882000684738,0.001451146206818521,0.005823363550007343,28.382888290401024,22.348260962334567,0.9771090320013588,0.851441422992086,0.1416943222284317
gt-diagnostic-v2::rk2_n15_auto::synth_0031::seed_000,synth_0031,0,rk2_n15_auto,head,dragon,medium,expansion,A horse at a jungle,A horse with dragon head at a jungle,core/data/partedit_subset/cases/synth_0031/source.png,core/data/partedit_subset/cases/synth_0031/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0031/seed_000/img_0.jpg,True,,ff5b787137cde335b30befd7b950c4e643e03e140c5ba57d6bb53b4dbbfbe76a,0.009986457414925098,0.014640159904956818,0.00038111303001642227,0.0011398796923458576,34.1894620271696,29.4314098349468,0.9945412125852499,0.974427462227009,0.027944497764110565,0.009203861467540264,0.018284887075424194,0.0002521735441405326,0.0017453004838898778,35.98300477780605,27.581297909048956,0.9970334242011312,0.952478703918428,0.017591914162039757
gt-diagnostic-v2::rk2_n15_gt::synth_0031::seed_000,synth_0031,0,rk2_n15_gt,head,dragon,medium,expansion,A horse at a jungle,A horse with dragon head at a jungle,core/data/partedit_subset/cases/synth_0031/source.png,core/data/partedit_subset/cases/synth_0031/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0031/seed_000/img_0.jpg,True,,39446eaec433dc2473ace497ff37c77511019e6fe32309fbbe0e1e69d62bc495,0.008838244713842869,0.06255857646465302,0.00017005293921101838,0.008988752029836178,37.69415857279657,20.4630060016642,0.9981217883934155,0.7829493666178544,0.010677261278033257,0.008642258122563362,0.031044261530041695,0.00014988506154622883,0.003715424332767725,38.24241649415439,24.29991578981295,0.9984993907604915,0.904917039680301,0.008177840150892735
gt-diagnostic-v2::endpoint_auto::synth_0032::seed_000,synth_0032,0,endpoint_auto,head,dragon,small,expansion,A cat at a desert,A cat with dragon head at a desert,core/data/partedit_subset/cases/synth_0032/source.png,core/data/partedit_subset/cases/synth_0032/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0032/seed_000/img_0.jpg,True,,9dc39099c07a2e91e91503b4dc1772f4b8b022748f3956a8c5e276bfa95da4d9,0.014887931756675243,0.08639049530029297,0.0006076700519770384,0.015070355497300625,32.16332166617316,18.21876502914631,0.9939533526701582,0.8513358698484654,0.08762122690677643,0.013964330777525902,0.05011972784996033,0.0003704603295773268,0.008535802364349365,34.3125829124224,20.687556490037082,0.9965551771669786,0.9225139019187457,0.07534117251634598
gt-diagnostic-v2::endpoint_gt::synth_0032::seed_000,synth_0032,0,endpoint_gt,head,dragon,small,expansion,A cat at a desert,A cat with dragon head at a desert,core/data/partedit_subset/cases/synth_0032/source.png,core/data/partedit_subset/cases/synth_0032/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0032/seed_000/img_0.jpg,True,,963d3fa6da3a2940c07df46581cbef15672874fe4ee866c3f762a2841173355f,0.014377651736140251,0.09345319867134094,0.00040491833351552486,0.01649833843111992,33.92632559204982,17.82559791939539,0.9961654899899447,0.8240111920249119,0.08086784183979034,0.013968889601528645,0.043592631816864014,0.0003639550704974681,0.005678851157426834,34.38952225799768,22.457395140168963,0.9966473392455523,0.9450681039768601,0.07498114556074142
gt-diagnostic-v2::rk2_auto::synth_0032::seed_000,synth_0032,0,rk2_auto,head,dragon,small,expansion,A cat at a desert,A cat with dragon head at a desert,core/data/partedit_subset/cases/synth_0032/source.png,core/data/partedit_subset/cases/synth_0032/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0032/seed_000/img_0.jpg,True,,d1ad2aa96989835982a40fc7ec178d439f030d7d515a13f180635532f4496437,0.014786655083298683,0.08644215762615204,0.0005754049634560943,0.014945026487112045,32.40026396195613,18.255033109226993,0.9943710579187176,0.8506413928258681,0.08705626428127289,0.013947331346571445,0.04872146248817444,0.00037172669544816017,0.007943275384604931,34.29776249048155,21.000003806784658,0.9965606094871987,0.9268751734767796,0.07621685415506363
gt-diagnostic-v2::rk2_gt::synth_0032::seed_000,synth_0032,0,rk2_gt,head,dragon,small,expansion,A cat at a desert,A cat with dragon head at a desert,core/data/partedit_subset/cases/synth_0032/source.png,core/data/partedit_subset/cases/synth_0032/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0032/seed_000/img_0.jpg,True,,11e9fb0017f20c673c31ed5f318b439080bbd47168ead6bdd37927ccb05234d3,0.014351331628859043,0.09096184372901917,0.0004034624726045877,0.015987642109394073,33.941968542472075,17.962155821816946,0.9961635472414162,0.825159989578133,0.07977590709924698,0.013959327712655067,0.042591728270053864,0.000364411884220317,0.005500702653080225,34.3840746823267,22.595818307122425,0.9966330458997859,0.944711374253615,0.07408104836940765
gt-diagnostic-v2::rk2_n15_auto::synth_0032::seed_000,synth_0032,0,rk2_n15_auto,head,dragon,small,expansion,A cat at a desert,A cat with dragon head at a desert,core/data/partedit_subset/cases/synth_0032/source.png,core/data/partedit_subset/cases/synth_0032/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0032/seed_000/img_0.jpg,True,,2bcd5a8484feb59ddb45aab8fdee2dc933c0b67d3cc162cad5d38db58c89140c,0.010589010082185268,0.05595722422003746,0.00028214577469043434,0.00904298759996891,35.49526449176924,20.4368806467675,0.9975678852501814,0.912356651598418,0.02587922289967537,0.010052412748336792,0.03215715289115906,0.00013613174087367952,0.005121616180986166,38.660406016217735,22.905929711088184,0.9990631193808542,0.9552261346778843,0.017222633585333824
gt-diagnostic-v2::rk2_n15_gt::synth_0032::seed_000,synth_0032,0,rk2_n15_gt,head,dragon,small,expansion,A cat at a desert,A cat with dragon head at a desert,core/data/partedit_subset/cases/synth_0032/source.png,core/data/partedit_subset/cases/synth_0032/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0032/seed_000/img_0.jpg,True,,800d32e7a2f565179556994b8bf66334052a15979832a9fc249da60494a3646c,0.01034280750900507,0.08622106909751892,0.00014571516658179462,0.015238771215081215,38.36495242876658,18.170500511082835,0.9989749596905642,0.8341178367726538,0.019018512219190598,0.010257476009428501,0.033493347465991974,0.0001408780226483941,0.00455751596018672,38.51156752717369,23.41271801793362,0.9990217294427148,0.9536611164946569,0.017376398667693138
gt-diagnostic-v2::endpoint_auto::synth_0033::seed_000,synth_0033,0,endpoint_auto,head,cat,medium,comparable,A dog at a restaurant,A dog with cat head at a restaurant,core/data/partedit_subset/cases/synth_0033/source.png,core/data/partedit_subset/cases/synth_0033/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0033/seed_000/img_0.jpg,True,,b2bcaf98036c2ca1326af58a0936f1a8c673bab9de43835362b127272a20b23a,0.028141451999545097,0.03216782957315445,0.003254404990002513,0.0031769475899636745,24.875284028499948,24.979899496605196,0.9781105650160705,0.9721799743300843,0.0808999240398407,0.027160117402672768,0.03629694879055023,0.0030901043210178614,0.004275006242096424,25.10026858673018,23.690632468057377,0.9793025632198051,0.9761017015747787,0.06854063272476196
gt-diagnostic-v2::endpoint_gt::synth_0033::seed_000,synth_0033,0,endpoint_gt,head,cat,medium,comparable,A dog at a restaurant,A dog with cat head at a restaurant,core/data/partedit_subset/cases/synth_0033/source.png,core/data/partedit_subset/cases/synth_0033/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0033/seed_000/img_0.jpg,True,,a4fc1dd9a75327d37461caa5bd6d0d1d906fc0bdd711cf84e691c3cac0e00f72,0.020634159445762634,0.03878813609480858,0.001103438320569694,0.0036176717840135098,29.57251937794468,24.415708373816063,0.9929720298189344,0.967403595230999,0.06036974862217903,0.019636696204543114,0.03537523373961449,0.0009200009517371655,0.0034361493308097124,30.36211723378374,24.639279705284007,0.9942970533865934,0.9808843231544465,0.0500013493001461
gt-diagnostic-v2::rk2_auto::synth_0033::seed_000,synth_0033,0,rk2_auto,head,cat,medium,comparable,A dog at a restaurant,A dog with cat head at a restaurant,core/data/partedit_subset/cases/synth_0033/source.png,core/data/partedit_subset/cases/synth_0033/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0033/seed_000/img_0.jpg,True,,e7d5f7de6613ab27f55f52ceaa7d872d6502222fe4cbbe265da94cdd97bba01b,0.02675546333193779,0.03123788721859455,0.0029033736791461706,0.0027420171536505222,25.370970646343398,25.619298326564753,0.9805434577296198,0.9757173831699902,0.07692675292491913,0.025800665840506554,0.03494957089424133,0.002770676976069808,0.0036823302507400513,25.574141042025794,24.338772642724567,0.9815060523577592,0.979392791671326,0.06486622989177704
gt-diagnostic-v2::rk2_gt::synth_0033::seed_000,synth_0033,0,rk2_gt,head,cat,medium,comparable,A dog at a restaurant,A dog with cat head at a restaurant,core/data/partedit_subset/cases/synth_0033/source.png,core/data/partedit_subset/cases/synth_0033/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0033/seed_000/img_0.jpg,True,,3a11580756824cb15fbb1b1c7781da986e47516832a3eae30851ecf9434730e2,0.020542612299323082,0.03699575737118721,0.001076352084055543,0.003302784403786063,29.68045643956831,24.811197748711006,0.9931632199918079,0.9700208540760944,0.060759179294109344,0.019599664956331253,0.03415290266275406,0.0009177353349514306,0.0031174684409052134,30.372825466230026,25.061979343241894,0.9943092057892305,0.9826477622583141,0.05032649263739586
gt-diagnostic-v2::rk2_n15_auto::synth_0033::seed_000,synth_0033,0,rk2_n15_auto,head,cat,medium,comparable,A dog at a restaurant,A dog with cat head at a restaurant,core/data/partedit_subset/cases/synth_0033/source.png,core/data/partedit_subset/cases/synth_0033/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0033/seed_000/img_0.jpg,True,,497ed4868e70254a4edaa79cfa537e621a50bb13f53feaa0b7445d77a7434e56,0.01618320308625698,0.02242526039481163,0.0019111146684736013,0.0019194917986169457,27.187132541321738,27.168137391459585,0.9873840609615526,0.9839348275636491,0.029846137389540672,0.015642674639821053,0.0225217267870903,0.0018479496939107776,0.0023209883365780115,27.333098556020204,26.3432704195362,0.9878807972197184,0.987007973801514,0.023254333063960075
gt-diagnostic-v2::rk2_n15_gt::synth_0033::seed_000,synth_0033,0,rk2_n15_gt,head,cat,medium,comparable,A dog at a restaurant,A dog with cat head at a restaurant,core/data/partedit_subset/cases/synth_0033/source.png,core/data/partedit_subset/cases/synth_0033/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0033/seed_000/img_0.jpg,True,,d3baf78859f0df9439ef426e99d912144af735ed20cd36285b646a1caaeb2a2a,0.009062046185135841,0.035267069935798645,0.00020485090499278158,0.002923704218119383,36.88562113075237,25.34066565686867,0.9990155575960077,0.973453676935552,0.00742896506562829,0.008732588030397892,0.02320304699242115,0.00014147715410217643,0.0018596688751131296,38.49313684863448,27.305643775633477,0.9994783697242016,0.9896242366387109,0.0050553251057863235
gt-diagnostic-v2::endpoint_auto::synth_0034::seed_000,synth_0034,0,endpoint_auto,head,unicorn,small,expansion,A dog at a mountain,A dog with unicorn head at a mountain,core/data/partedit_subset/cases/synth_0034/source.png,core/data/partedit_subset/cases/synth_0034/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0034/seed_000/img_0.jpg,True,,71ed3858eb60ddc7f54ca58be93f3ce01c8785b531cd8e4fadb25fe044f8ea65,0.019305627793073654,0.03863395377993584,0.0010013870196416974,0.0035785192158073187,29.993980423903956,24.46296646384459,0.9885568016869224,0.9669516586967708,0.11462269723415375,0.018712464720010757,0.03264394402503967,0.0008384842658415437,0.0036805756390094757,30.76505082518012,24.340842527137884,0.9903927379404742,0.9640218314863659,0.10092471539974213
gt-diagnostic-v2::endpoint_gt::synth_0034::seed_000,synth_0034,0,endpoint_gt,head,unicorn,small,expansion,A dog at a mountain,A dog with unicorn head at a mountain,core/data/partedit_subset/cases/synth_0034/source.png,core/data/partedit_subset/cases/synth_0034/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0034/seed_000/img_0.jpg,True,,460e187cf9fe57619464a294df9944b00c35db7071be38fe98dadb6d3444bf6b,0.019685812294483185,0.0752025842666626,0.0009813308715820312,0.009735152125358582,30.08184538517191,20.116572576326412,0.9887743866827619,0.9362700939714135,0.11584426462650299,0.019018998369574547,0.04685357213020325,0.000833775382488966,0.005720917601138353,30.789509317175533,22.425343073695597,0.9905916735232864,0.949508263522924,0.10163026303052902
gt-diagnostic-v2::rk2_auto::synth_0034::seed_000,synth_0034,0,rk2_auto,head,unicorn,small,expansion,A dog at a mountain,A dog with unicorn head at a mountain,core/data/partedit_subset/cases/synth_0034/source.png,core/data/partedit_subset/cases/synth_0034/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0034/seed_000/img_0.jpg,True,,9828cefe9481f845fa9b96603591b322d241eacf39d871179fd188e58ffcbb07,0.01933663710951805,0.038451697677373886,0.0010100327199324965,0.003545997431501746,29.95664557053039,24.50261583310685,0.9884838786702695,0.9672049692365586,0.1141262948513031,0.018732482567429543,0.03271616995334625,0.000840567983686924,0.00374490930698812,30.754271558163065,24.26558695441561,0.9903800922652553,0.9635132047236841,0.10076659172773361
gt-diagnostic-v2::rk2_gt::synth_0034::seed_000,synth_0034,0,rk2_gt,head,unicorn,small,expansion,A dog at a mountain,A dog with unicorn head at a mountain,core/data/partedit_subset/cases/synth_0034/source.png,core/data/partedit_subset/cases/synth_0034/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0034/seed_000/img_0.jpg,True,,7788e7d84535019af8bec35cca6f8433bf29eef88c3fa04a418b2cc3b500dec3,0.019670771434903145,0.07052092254161835,0.0009780749678611755,0.008748449385166168,30.096278559683974,20.58068916479707,0.9888204207808903,0.9392245301654586,0.11542481184005737,0.01901497319340706,0.04503887519240379,0.0008348425617441535,0.005316887982189655,30.78395417944585,22.74342489437444,0.9905762330249407,0.9520832507014226,0.10139425098896027
gt-diagnostic-v2::rk2_n15_auto::synth_0034::seed_000,synth_0034,0,rk2_n15_auto,head,unicorn,small,expansion,A dog at a mountain,A dog with unicorn head at a mountain,core/data/partedit_subset/cases/synth_0034/source.png,core/data/partedit_subset/cases/synth_0034/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0034/seed_000/img_0.jpg,True,,3c64ed88418f46653ec281280f053fffd6d3a9a4806a05b32150be5861e22c2f,0.00937706045806408,0.01293256040662527,0.00036150700179859996,0.0010800700401887298,34.41883286715102,29.665480805489924,0.9964000951132309,0.9898844912469427,0.03577772155404091,0.009012417867779732,0.014576838351786137,0.00023899576626718044,0.001937007182277739,36.216097923702186,27.128687689464513,0.9977291531161026,0.9818615158142171,0.0277838297188282
gt-diagnostic-v2::rk2_n15_gt::synth_0034::seed_000,synth_0034,0,rk2_n15_gt,head,unicorn,small,expansion,A dog at a mountain,A dog with unicorn head at a mountain,core/data/partedit_subset/cases/synth_0034/source.png,core/data/partedit_subset/cases/synth_0034/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0034/seed_000/img_0.jpg,True,,1d5d7a6da5220cb12defc3f1af23f0b5df8a73c45cf40fe7e66fec48fbc8fa56,0.008943503722548485,0.06963938474655151,0.00015588833775836974,0.008341802284121513,38.071863738210126,20.787401079369154,0.9988488413171094,0.9436422362797345,0.018931766971945763,0.008813921362161636,0.03220362961292267,0.00013935576134826988,0.003282780759036541,38.55875071657969,24.837581207187394,0.9990546374118175,0.9713411748117337,0.016356557607650757
gt-diagnostic-v2::endpoint_auto::synth_0035::seed_000,synth_0035,0,endpoint_auto,head,cheetah,small,expansion,A cat at a museum,A cat with cheetah head at a museum,core/data/partedit_subset/cases/synth_0035/source.png,core/data/partedit_subset/cases/synth_0035/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0035/seed_000/img_0.jpg,True,,e3707d893f25b30a5d0f42d592a8de6ecb3413419008df500dbc165479056151,0.02487533539533615,0.12783367931842804,0.002466116566210985,0.03526320308446884,26.079863994086722,14.526782417040403,0.9735483032189303,0.7574739296084371,0.12666910886764526,0.02200644463300705,0.0996934249997139,0.0014948525931686163,0.027172019705176353,28.254016308377153,15.658780791303961,0.9842557685181783,0.7573259373491189,0.10935312509536743
gt-diagnostic-v2::endpoint_gt::synth_0035::seed_000,synth_0035,0,endpoint_gt,head,cheetah,small,expansion,A cat at a museum,A cat with cheetah head at a museum,core/data/partedit_subset/cases/synth_0035/source.png,core/data/partedit_subset/cases/synth_0035/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0035/seed_000/img_0.jpg,True,,f92b785fd4e36a7fe9a154c0a738ee7bfc05f337ace6ab3b1c0e0746df1f51ef,0.0218834038823843,0.12530018389225006,0.001371120917610824,0.03298071399331093,28.62924243579919,14.81739946629688,0.9856750935794611,0.7660781645006495,0.11528937518596649,0.0201079361140728,0.08020947873592377,0.0008749012486077845,0.018492063507437706,30.580409636691137,17.330146237304735,0.9911275567723962,0.8263410526037429,0.09887880086898804
gt-diagnostic-v2::rk2_auto::synth_0035::seed_000,synth_0035,0,rk2_auto,head,cheetah,small,expansion,A cat at a museum,A cat with cheetah head at a museum,core/data/partedit_subset/cases/synth_0035/source.png,core/data/partedit_subset/cases/synth_0035/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0035/seed_000/img_0.jpg,True,,1bbce23108f4def97e1922df1cb8f6e073edc33297180d9f9df2554f0ae6a65f,0.024814659729599953,0.12650862336158752,0.002453592838719487,0.03463687747716904,26.10197504595325,14.604612666419712,0.9736800951396425,0.7622053170137837,0.12570074200630188,0.02192559279501438,0.09955664724111557,0.0014615105465054512,0.027290228754281998,28.351980463533497,15.639928239377985,0.9846131683480419,0.7575835809697469,0.10917560756206512
gt-diagnostic-v2::rk2_gt::synth_0035::seed_000,synth_0035,0,rk2_gt,head,cheetah,small,expansion,A cat at a museum,A cat with cheetah head at a museum,core/data/partedit_subset/cases/synth_0035/source.png,core/data/partedit_subset/cases/synth_0035/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0035/seed_000/img_0.jpg,True,,9138bf88c0b1233c4005df843bbcab9129a8806b1ae6c9d157e051169eae4d87,0.02036963403224945,0.10389381647109985,0.0009169861441478133,0.025408342480659485,30.37637226560742,15.95023665330684,0.9907202830978408,0.8192599189383645,0.10477802902460098,0.01983519457280636,0.05379515141248703,0.0008370730793103576,0.009550121612846851,30.772366249747517,20.199910980024285,0.9915661092426082,0.9091106588939041,0.09842948615550995
gt-diagnostic-v2::rk2_n15_auto::synth_0035::seed_000,synth_0035,0,rk2_n15_auto,head,cheetah,small,expansion,A cat at a museum,A cat with cheetah head at a museum,core/data/partedit_subset/cases/synth_0035/source.png,core/data/partedit_subset/cases/synth_0035/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0035/seed_000/img_0.jpg,True,,54cf113c136ee4aec0346996bd196b3efd32dcb397e4f5611859023e32f8488c,0.01236895751208067,0.11858595162630081,0.0014441176317632198,0.033919576555490494,28.403974295191862,14.695495780179698,0.9844000051555731,0.7696047994307338,0.028866548091173172,0.009956937283277512,0.0812249481678009,0.0005620785523205996,0.024695517495274544,32.50202986111658,16.073818687538054,0.9943098275141862,0.7778089680632456,0.014946302399039268
gt-diagnostic-v2::rk2_n15_gt::synth_0035::seed_000,synth_0035,0,rk2_n15_gt,head,cheetah,small,expansion,A cat at a museum,A cat with cheetah head at a museum,core/data/partedit_subset/cases/synth_0035/source.png,core/data/partedit_subset/cases/synth_0035/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0035/seed_000/img_0.jpg,True,,acee1727ff4b558ef0b4c1abc32cfe3a1d35c82288b393db9b11ca98b90ef61b,0.008791646920144558,0.10084948688745499,0.00015538775187451392,0.025094900280237198,38.08583216570806,16.00414525737205,0.9989071039657523,0.8225609217586952,0.009469989687204361,0.00860560778528452,0.039502717554569244,0.0001286480837734416,0.008115500211715698,38.90596678266835,20.906847065841653,0.9992065903241282,0.9215911254780507,0.008033743128180504
gt-diagnostic-v2::endpoint_auto::synth_0036::seed_000,synth_0036,0,endpoint_auto,head,lion,medium,comparable,A bear at a zoo,A bear with lion head at a zoo,core/data/partedit_subset/cases/synth_0036/source.png,core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0036/seed_000/img_0.jpg,True,,6e2c1d1496fe1e105425b22c48489beb4648611cbfb256e27bf42ce5f11f3426,0.018719183281064034,0.057533059269189835,0.0007714860839769244,0.0067444066517055035,31.12671903309892,21.71056251955759,0.992637687325701,0.9492285288011503,0.08434561640024185,0.01793810911476612,0.042412806302309036,0.0006723302649334073,0.004279492888599634,31.724173385478444,23.686076909707342,0.9935659077722236,0.9670052865020194,0.07969147711992264
gt-diagnostic-v2::endpoint_gt::synth_0036::seed_000,synth_0036,0,endpoint_gt,head,lion,medium,comparable,A bear at a zoo,A bear with lion head at a zoo,core/data/partedit_subset/cases/synth_0036/source.png,core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0036/seed_000/img_0.jpg,True,,f5e55a28da286b5e65b6bf8a9c180b6701a10f7fc10ea2b262c95db23b9a371c,0.018437663093209267,0.0787152498960495,0.0007267077453434467,0.011787130497395992,31.386402110163264,19.285919082912805,0.9931188979823042,0.9169371845802659,0.08657939732074738,0.018044644966721535,0.04985097795724869,0.0006761981057934463,0.006348953582346439,31.699260501402087,21.972978480720485,0.9935205569697777,0.9517417278496236,0.08130186796188354
gt-diagnostic-v2::rk2_auto::synth_0036::seed_000,synth_0036,0,rk2_auto,head,lion,medium,comparable,A bear at a zoo,A bear with lion head at a zoo,core/data/partedit_subset/cases/synth_0036/source.png,core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/heldout_control_comparison/residual_rk2/synth_0036/seed_000/img_0.jpg,True,,c042230afcff880568675f8b5eb9a72b63a8e46d53abbc3f5d01ff99a7fbbc70,0.018742050975561142,0.05268588662147522,0.0007679395494051278,0.005553344264626503,31.14672965376116,22.55445402775731,0.9926783238763514,0.9576162290544719,0.08489340543746948,0.01795908808708191,0.040118515491485596,0.0006723359110765159,0.0036845861468464136,31.724136914139464,24.336112850734295,0.9935638882773945,0.9714469596416752,0.08024156093597412
gt-diagnostic-v2::rk2_gt::synth_0036::seed_000,synth_0036,0,rk2_gt,head,lion,medium,comparable,A bear at a zoo,A bear with lion head at a zoo,core/data/partedit_subset/cases/synth_0036/source.png,core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_gt/synth_0036/seed_000/img_0.jpg,True,,7369ca3b2c5dde87a1c4ae5f1b9a5bc1e98c1d8d1658ad32a1293bff197fde4a,0.018413200974464417,0.0695047527551651,0.0007181224063970149,0.00925313588231802,31.43801522482172,20.337110601704165,0.9932221202571314,0.9340886509309172,0.08658266067504883,0.018095890060067177,0.04493548721075058,0.000677318952511996,0.005068640690296888,31.692067719409312,22.951084942869922,0.9935184778750284,0.9612912218030112,0.08152426034212112
gt-diagnostic-v2::rk2_n15_auto::synth_0036::seed_000,synth_0036,0,rk2_n15_auto,head,lion,medium,comparable,A bear at a zoo,A bear with lion head at a zoo,core/data/partedit_subset/cases/synth_0036/source.png,core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_auto/synth_0036/seed_000/img_0.jpg,True,,b20fad5076e2dc72f7ade624360e5e755e57a39ea1c756168e8b8608e39a5f53,0.00829826109111309,0.03886178135871887,0.0001930317812366411,0.0039187646470963955,37.14371181772502,24.068508185674723,0.9984717623094015,0.9702998559857627,0.005498799495398998,0.007473031058907509,0.028335250914096832,0.00011009228910552338,0.0025196599308401346,39.582430980690695,25.98658070379465,0.9993485560166161,0.980605085945659,0.004249987192451954
gt-diagnostic-v2::rk2_n15_gt::synth_0036::seed_000,synth_0036,0,rk2_n15_gt,head,lion,medium,comparable,A bear at a zoo,A bear with lion head at a zoo,core/data/partedit_subset/cases/synth_0036/source.png,core/data/partedit_subset/cases/synth_0036/gt_mask.png,core/results/gt_mask_diagnostic_v2/rk2_n15_gt/synth_0036/seed_000/img_0.jpg,True,,b4d9dd8c117f02b8544c5a1d776f890c2a1c3b1e972b5921af4d32bc6ca47ca0,0.007694764994084835,0.06561370939016342,0.00012097940634703264,0.008346045389771461,39.17288550931664,20.785192577175668,0.9992552290381908,0.9415300115955056,0.004563659429550171,0.007521691266447306,0.03653604909777641,0.00011064924183301628,0.004123198799788952,39.56051557505955,23.847657252107858,0.999342733755734,0.9691255086231928,0.004089783877134323
gt-diagnostic-v2::endpoint_auto::synth_0037::seed_000,synth_0037,0,endpoint_auto,head,dragon,small,expansion,A dog at a farm,A dog with dragon head at a farm,core/data/partedit_subset/cases/synth_0037/source.png,core/data/partedit_subset/cases/synth_0037/gt_mask.png,core/results/heldout_control_comparison/endpoint_projection/synth_0037/seed_000/img_0.jpg,True,,18e4c738fc55d0ba55668a67e567a53e3df6cea605271dc53e2dcb77d6927274,0.02121339552104473,0.08322589844465256,0.0011054006172344089,0.018481703475117683,29.56480297252504,17.33258001960709,0.9869760452966921,0.7063477184150958,0.09249678999185562,0.020534351468086243,0.050546593964099884,0.000907183566596359,0.009421627037227154,30.42304825515941,20.25874091657977,0.9897428352214652,0.8722256614746389,0.0765354186296463
gt-diagnostic-v2::endpoint_gt::synth_0037::seed_000,synth_0037,0,endpoint_gt,head,dragon,small,expansion,A dog at a farm,A dog with dragon head at a farm,core/data/partedit_subset/cases/synth_0037/source.png,core/data/partedit_subset/cases/synth_0037/gt_mask.png,core/results/gt_mask_diagnostic_v2/endpoint_gt/synth_0037/seed_000/img_0.jpg,True,,4763602244900de37980041a55d2517e2341c666f9186b896c1107fe28204a6e,0.02113822102546692,0.0798189789056778,0.0009986283257603645,0.015244582667946815,30.005961194876456,18.1688446027785,0.9884716902101829,0.76082766291221,0.08879267424345016,0.020925158634781837,0.043658483773469925,0.0009413365623913705,0.006533787585794926,30.26255072581027,21.848349885959134,0.9893357845186229,0.9112359759722516,0.07844734191894531
