review_uid,part,edit,source_prompt,target_prompt,source_image,candidate_image,local_edit_success_0_2,non_target_preservation_0_2,overall_prompt_adherence_0_2,visual_quality_0_2,short_note,reviewer_id,review_position,row_uid,case_uid,seed,method,part_size,footprint_change,frozen_review_position,joint_success,strict_joint_success
item_6b453218bfcb,head,dragon,A dog at a farm,A dog with dragon head at a farm,assets/source_2a043df583fd.png,assets/item_6b453218bfcb.jpg,0,2,0,1,,reviewer_2,19,residual_rk2::synth_0037::seed_000,synth_0037,0,residual_rk2,small,expansion,20,0,0
item_a4adfda6862e,hair,Curls,A Portrait of man at a house,A Portrait of man with Curls hair at a house,assets/source_1837be64cd68.png,assets/item_a4adfda6862e.jpg,2,1,2,2,,reviewer_2,21,endpoint_projection::synth_0026::seed_000,synth_0026,0,endpoint_projection,small,expansion,22,1,0
item_53895b36c8cc,hair,Afro,A Portrait of boy at a beach,A Portrait of boy with Afro hair at a beach,assets/source_0038f682b22a.png,assets/item_53895b36c8cc.jpg,2,1,2,2,,reviewer_2,22,endpoint_projection::synth_0021::seed_000,synth_0021,0,endpoint_projection,large,comparable,23,1,0
item_4e63f18bc7b1,torso,spiderman,A robot at a museum,A robot with spiderman torso at a museum,assets/source_7e6e7b988446.png,assets/item_4e63f18bc7b1.jpg,2,0,2,2,,reviewer_2,24,residual_rk2::synth_0012::seed_000,synth_0012,0,residual_rk2,large,comparable,25,0,0
item_94b33d0e3281,seat,rusted,A closeup folding chair at a classroom,A closeup folding chair with rusted seat at a classroom,assets/source_97eab3ccdecd.png,assets/item_94b33d0e3281.jpg,1,2,2,2,,reviewer_2,27,residual_rk2::synth_0058::seed_000,synth_0058,0,residual_rk2,medium,comparable,28,1,0
item_2bf3d5d5c98c,hair,blond,A Portrait of man at a beach,A Portrait of man with blond hair at a beach,assets/source_6ce9a1e568d3.png,assets/item_2bf3d5d5c98c.jpg,2,0,2,2,,reviewer_2,29,original_fys_tdm::synth_0023::seed_000,synth_0023,0,original_fys_tdm,small,comparable,30,0,0
item_9ae5fc4a58c6,head,lion,A dog at a pool,A dog with lion head at a pool,assets/source_fc07bb02f53f.png,assets/item_9ae5fc4a58c6.jpg,1,2,1,2,,reviewer_2,30,residual_rk2::synth_0029::seed_000,synth_0029,0,residual_rk2,small,expansion,31,1,0
item_5ac7824a1a62,torso,armor,A boy at a restaurant,A boy with armor torso at a restaurant,assets/source_cea0cb0755a1.png,assets/item_5ac7824a1a62.jpg,2,0,2,2,,reviewer_2,31,residual_rk2::synth_0018::seed_000,synth_0018,0,residual_rk2,medium,comparable,32,0,0
item_80c8b0b92e22,car hood,black,A racing-car at a highway,A racing-car with black car hood at a highway,assets/source_af6b5e577958.png,assets/item_80c8b0b92e22.jpg,1,1,2,2,,reviewer_2,32,residual_rk2::synth_0050::seed_000,synth_0050,0,residual_rk2,small,comparable,33,1,0
item_6f69cda826a4,hair,Curls,A Portrait of woman at a school,A Portrait of woman with Curls hair at a school,assets/source_8a5f145d5ed6.png,assets/item_6f69cda826a4.jpg,2,1,2,2,,reviewer_2,34,residual_rk2::synth_0027::seed_000,synth_0027,0,residual_rk2,large,comparable,35,1,0
item_93f7d68f6ff7,torso,spiderman,A robot at a museum,A robot with spiderman torso at a museum,assets/source_63f2eb2cd129.png,assets/item_93f7d68f6ff7.jpg,1,1,2,2,,reviewer_2,36,endpoint_projection::synth_0011::seed_000,synth_0011,0,endpoint_projection,small,comparable,37,1,0
item_d19383b0b691,car hood,vinyl-art,A classic-car at a garage,A classic-car with vinyl-art car hood at a garage,assets/source_f3b27b9b2ef0.png,assets/item_d19383b0b691.jpg,1,1,1,2,,reviewer_2,38,original_fys_tdm::synth_0051::seed_000,synth_0051,0,original_fys_tdm,small,comparable,39,1,0
item_8fdf8689b290,head,bear,A robot at a park,A robot with bear head at a park,assets/source_64fe128aaf52.png,assets/item_8fdf8689b290.jpg,1,0,2,2,,reviewer_2,41,original_fys_tdm::synth_0002::seed_000,synth_0002,0,original_fys_tdm,large,comparable,42,0,0
item_5578a92c4da6,car hood,Rusty,A full front facing view of Porsche car at a road,A full front facing view of Porsche car with Rusty car hood at a road,assets/source_7e515b8abb95.png,assets/item_5578a92c4da6.jpg,1,1,2,2,,reviewer_2,42,endpoint_projection::synth_0054::seed_000,synth_0054,0,endpoint_projection,small,comparable,43,1,0
item_4655df1eb928,head,dragon,A horse at a jungle,A horse with dragon head at a jungle,assets/source_2b822a970173.png,assets/item_4655df1eb928.jpg,1,0,1,1,,reviewer_2,43,original_fys_tdm::synth_0031::seed_000,synth_0031,0,original_fys_tdm,medium,expansion,44,0,0
item_a99123de30b6,head,cat,A dog at a restaurant,A dog with cat head at a restaurant,assets/source_ca463355e687.png,assets/item_a99123de30b6.jpg,0,0,0,1,,reviewer_2,44,original_fys_tdm::synth_0033::seed_000,synth_0033,0,original_fys_tdm,medium,comparable,45,0,0
item_7848f6d46e15,head,unicorn,A dog at a mountain,A dog with unicorn head at a mountain,assets/source_ee57f3a3ed86.png,assets/item_7848f6d46e15.jpg,1,2,0,1,,reviewer_2,45,residual_rk2::synth_0034::seed_000,synth_0034,0,residual_rk2,small,expansion,46,1,0
item_5df87e1bd6d5,head,panda,A dog at a store,A dog with panda head at a store,assets/source_de70faeee4dc.png,assets/item_5df87e1bd6d5.jpg,0,0,0,2,,reviewer_2,46,original_fys_tdm::synth_0045::seed_000,synth_0045,0,original_fys_tdm,medium,expansion,47,0,0
item_b6e4a097a67d,car hood,Graffiti,A full front facing view of Toyota car at a parking lot,A full front facing view of Toyota car with Graffiti car hood at a parking lot,assets/source_d13dfe80a435.png,assets/item_b6e4a097a67d.jpg,2,2,2,2,,reviewer_2,47,endpoint_projection::synth_0055::seed_000,synth_0055,0,endpoint_projection,large,comparable,48,1,1
item_38c95d20a954,hair,Afro,A Portrait of boy at a beach,A Portrait of boy with Afro hair at a beach,assets/source_0038f682b22a.png,assets/item_38c95d20a954.jpg,2,0,2,2,,reviewer_2,48,original_fys_tdm::synth_0021::seed_000,synth_0021,0,original_fys_tdm,large,comparable,49,0,0
item_96f117f48589,car hood,Destroyed,A full front facing view of BMW car at a parking lot,A full front facing view of BMW car with Destroyed car hood at a parking lot,assets/source_146c36946692.png,assets/item_96f117f48589.jpg,1,2,2,2,,reviewer_2,50,original_fys_tdm::synth_0053::seed_000,synth_0053,0,original_fys_tdm,large,comparable,51,1,0
item_bbc2f538965b,torso,spiderman,A robot at a museum,A robot with spiderman torso at a museum,assets/source_7e6e7b988446.png,assets/item_bbc2f538965b.jpg,1,0,2,2,,reviewer_2,52,original_fys_tdm::synth_0012::seed_000,synth_0012,0,original_fys_tdm,large,comparable,53,0,0
item_a54ed73fa800,torso,armor,A boy at a restaurant,A boy with armor torso at a restaurant,assets/source_cea0cb0755a1.png,assets/item_a54ed73fa800.jpg,2,1,2,2,,reviewer_2,53,original_fys_tdm::synth_0018::seed_000,synth_0018,0,original_fys_tdm,medium,comparable,54,1,0
item_f95b8980ebd9,head,unicorn,A cow at a house,A cow with unicorn head at a house,assets/source_70a3202c4158.png,assets/item_f95b8980ebd9.jpg,1,1,1,2,,reviewer_2,54,residual_rk2::synth_0039::seed_000,synth_0039,0,residual_rk2,small,expansion,56,1,0
item_88f40922c0cf,head,dragon,A bear at a jungle,A bear with dragon head at a jungle,assets/source_a29b0df6a570.png,assets/item_88f40922c0cf.jpg,0,2,0,2,,reviewer_2,55,original_fys_tdm::synth_0043::seed_000,synth_0043,0,original_fys_tdm,small,expansion,57,0,0
item_6a1639365e4d,torso,uniform,A alien at a school,A alien with uniform torso at a school,assets/source_4ad3086c4953.png,assets/item_6a1639365e4d.jpg,2,1,2,2,,reviewer_2,56,endpoint_projection::synth_0013::seed_000,synth_0013,0,endpoint_projection,small,comparable,58,1,0
item_356a115f58ce,hair,Curls,A Portrait of man at a house,A Portrait of man with Curls hair at a house,assets/source_1837be64cd68.png,assets/item_356a115f58ce.jpg,2,1,2,2,,reviewer_2,58,residual_rk2::synth_0026::seed_000,synth_0026,0,residual_rk2,small,expansion,60,1,0
item_67bf5c529d44,head,bear,A robot at a school,A robot with bear head at a school,assets/source_5bd8b0acdbd5.png,assets/item_67bf5c529d44.jpg,1,0,1,2,,reviewer_2,59,endpoint_projection::synth_0001::seed_000,synth_0001,0,endpoint_projection,medium,comparable,61,0,0
item_72dd00251560,head,unicorn,A cow at a house,A cow with unicorn head at a house,assets/source_70a3202c4158.png,assets/item_72dd00251560.jpg,1,0,1,2,,reviewer_2,60,original_fys_tdm::synth_0039::seed_000,synth_0039,0,original_fys_tdm,small,expansion,62,0,0
item_608a5fe7f999,hair,blond,A Portrait of man at a beach,A Portrait of man with blond hair at a beach,assets/source_6ce9a1e568d3.png,assets/item_608a5fe7f999.jpg,2,1,2,2,,reviewer_2,61,endpoint_projection::synth_0023::seed_000,synth_0023,0,endpoint_projection,small,comparable,63,1,0
item_969c1f35d85a,head,tattooed,A robot at a office,A robot with tattooed head at a office,assets/source_1e365ebd5ac6.png,assets/item_969c1f35d85a.jpg,0,1,0,2,,reviewer_2,62,endpoint_projection::synth_0004::seed_000,synth_0004,0,endpoint_projection,medium,comparable,64,0,0
item_6dc2035f1ebd,head,bear,A robot at a park,A robot with bear head at a park,assets/source_64fe128aaf52.png,assets/item_6dc2035f1ebd.jpg,1,0,2,2,,reviewer_2,63,endpoint_projection::synth_0002::seed_000,synth_0002,0,endpoint_projection,large,comparable,65,0,0
item_561e95071ddc,head,tattooed,A robot at a office,A robot with tattooed head at a office,assets/source_1e365ebd5ac6.png,assets/item_561e95071ddc.jpg,1,0,0,2,,reviewer_2,66,residual_rk2::synth_0004::seed_000,synth_0004,0,residual_rk2,medium,comparable,68,0,0
item_cdc2c5a2ad56,head,cheetah,A cat at a museum,A cat with cheetah head at a museum,assets/source_f3d1d79f0351.png,assets/item_cdc2c5a2ad56.jpg,1,0,2,2,,reviewer_2,67,endpoint_projection::synth_0035::seed_000,synth_0035,0,endpoint_projection,small,expansion,69,0,0
item_41d363f98662,head,panda,A cat at a mountain,A cat with panda head at a mountain,assets/source_dd35579b4d43.png,assets/item_41d363f98662.jpg,0,2,1,2,,reviewer_2,68,original_fys_tdm::synth_0041::seed_000,synth_0041,0,original_fys_tdm,medium,expansion,70,0,0
item_7038da40f923,head,bear,A robot at a school,A robot with bear head at a school,assets/source_5bd8b0acdbd5.png,assets/item_7038da40f923.jpg,1,0,2,2,,reviewer_2,69,original_fys_tdm::synth_0001::seed_000,synth_0001,0,original_fys_tdm,medium,comparable,71,0,0
item_3e0f7f725e22,head,robot,A alien at a museum,A alien with robot head at a museum,assets/source_0776f3ccf0e9.png,assets/item_3e0f7f725e22.jpg,0,0,0,2,,reviewer_2,70,original_fys_tdm::synth_0003::seed_000,synth_0003,0,original_fys_tdm,large,comparable,72,0,0
item_faaf06732705,seat,fabric,A closeup leather chair at a apartment,A closeup leather chair with fabric seat at a apartment,assets/source_278976611c82.png,assets/item_faaf06732705.jpg,2,1,2,2,,reviewer_2,71,original_fys_tdm::synth_0056::seed_000,synth_0056,0,original_fys_tdm,medium,comparable,73,1,0
item_57229e4a7774,head,lion,A bear at a zoo,A bear with lion head at a zoo,assets/source_1d46ca4f754d.png,assets/item_57229e4a7774.jpg,0,2,0,2,,reviewer_2,72,residual_rk2::synth_0036::seed_000,synth_0036,0,residual_rk2,medium,comparable,74,0,0
item_39be84a7cb82,head,dragon,A horse at a zoo,A horse with dragon head at a zoo,assets/source_dbfa710ac399.png,assets/item_39be84a7cb82.jpg,0,2,0,2,,reviewer_2,73,endpoint_projection::synth_0038::seed_000,synth_0038,0,endpoint_projection,large,expansion,76,0,0
item_ed9e394fd5c5,hair,Botticelli-Curls,A Portrait of boy at a street,A Portrait of boy with Botticelli-Curls hair at a street,assets/source_1efd8f28c69b.png,assets/item_ed9e394fd5c5.jpg,2,1,2,2,,reviewer_2,74,residual_rk2::synth_0025::seed_000,synth_0025,0,residual_rk2,medium,comparable,77,1,0
item_66daec47b478,head,dragon,A cat at a desert,A cat with dragon head at a desert,assets/source_bb5f44e8a25b.png,assets/item_66daec47b478.jpg,0,2,0,2,,reviewer_2,75,original_fys_tdm::synth_0032::seed_000,synth_0032,0,original_fys_tdm,small,expansion,78,0,0
item_0d9450b437fd,head,panda,A dog at a store,A dog with panda head at a store,assets/source_de70faeee4dc.png,assets/item_0d9450b437fd.jpg,0,2,0,2,,reviewer_2,76,residual_rk2::synth_0045::seed_000,synth_0045,0,residual_rk2,medium,expansion,79,0,0
item_d284eddad91c,car hood,Graffiti,A full front facing view of Toyota car at a parking lot,A full front facing view of Toyota car with Graffiti car hood at a parking lot,assets/source_d13dfe80a435.png,assets/item_d284eddad91c.jpg,2,1,2,2,,reviewer_2,77,residual_rk2::synth_0055::seed_000,synth_0055,0,residual_rk2,large,comparable,80,1,0
item_0029727b7d2e,hair,Botticelli-Curls,A Portrait of boy at a street,A Portrait of boy with Botticelli-Curls hair at a street,assets/source_1efd8f28c69b.png,assets/item_0029727b7d2e.jpg,2,1,2,2,,reviewer_2,78,original_fys_tdm::synth_0025::seed_000,synth_0025,0,original_fys_tdm,medium,comparable,81,1,0
item_e3fba21a7557,head,robot,A girl at a beach,A girl with robot head at a beach,assets/source_eddd21d6a1c2.png,assets/item_e3fba21a7557.jpg,0,1,1,2,,reviewer_2,79,residual_rk2::synth_0006::seed_000,synth_0006,0,residual_rk2,small,comparable,82,0,0
item_f4b26b425fed,hair,Curley,A Portrait of girl at a mountain,A Portrait of girl with Curley hair at a mountain,assets/source_c6abd9790d67.png,assets/item_f4b26b425fed.jpg,2,2,2,2,,reviewer_2,81,residual_rk2::synth_0024::seed_000,synth_0024,0,residual_rk2,large,expansion,84,1,1
item_09a8ae0850e6,seat,plastic,A closeup soft chair at a photo studio,A closeup soft chair with plastic seat at a photo studio,assets/source_b25f9980445d.png,assets/item_09a8ae0850e6.jpg,2,1,2,2,,reviewer_2,83,endpoint_projection::synth_0057::seed_000,synth_0057,0,endpoint_projection,large,comparable,86,1,0
item_8f338bc6806b,head,lion,A bear at a zoo,A bear with lion head at a zoo,assets/source_1d46ca4f754d.png,assets/item_8f338bc6806b.jpg,0,2,2,2,,reviewer_2,86,endpoint_projection::synth_0036::seed_000,synth_0036,0,endpoint_projection,medium,comparable,89,0,0
item_365ab0a40bc7,torso,formal-suit,A robot at a restaurant,A robot with formal-suit torso at a restaurant,assets/source_2e6979609916.png,assets/item_365ab0a40bc7.jpg,1,0,1,2,,reviewer_2,87,original_fys_tdm::synth_0015::seed_000,synth_0015,0,original_fys_tdm,large,comparable,90,0,0
item_baf60a71516e,head,alien,A robot at a park,A robot with alien head at a park,assets/source_f388d78833d6.png,assets/item_baf60a71516e.jpg,2,1,2,2,,reviewer_2,89,endpoint_projection::synth_0008::seed_000,synth_0008,0,endpoint_projection,small,comparable,92,1,0
item_ce8f10693548,seat,fabric,A closeup leather chair at a apartment,A closeup leather chair with fabric seat at a apartment,assets/source_278976611c82.png,assets/item_ce8f10693548.jpg,2,2,2,2,,reviewer_2,90,endpoint_projection::synth_0056::seed_000,synth_0056,0,endpoint_projection,medium,comparable,93,1,1
item_a68a18b6f4e6,head,unicorn,A dog at a mountain,A dog with unicorn head at a mountain,assets/source_ee57f3a3ed86.png,assets/item_a68a18b6f4e6.jpg,2,1,2,2,,reviewer_2,91,original_fys_tdm::synth_0034::seed_000,synth_0034,0,original_fys_tdm,small,expansion,94,1,0
item_3499d87b9113,car body,rusted,A classic-car at a suburban road,A classic-car with rusted car body at a suburban road,assets/source_a90c17d919ed.png,assets/item_3499d87b9113.jpg,2,1,2,2,,reviewer_2,92,residual_rk2::synth_0048::seed_000,synth_0048,0,residual_rk2,large,comparable,95,1,0
item_c7db41e09bc9,car body,rusted,A classic-car at a suburban road,A classic-car with rusted car body at a suburban road,assets/source_a90c17d919ed.png,assets/item_c7db41e09bc9.jpg,2,1,2,2,,reviewer_2,93,endpoint_projection::synth_0048::seed_000,synth_0048,0,endpoint_projection,large,comparable,96,1,0
item_eb2bff69562f,torso,armor,A girl at a stadium,A girl with armor torso at a stadium,assets/source_05f0e921e87d.png,assets/item_eb2bff69562f.jpg,2,1,2,2,,reviewer_2,95,residual_rk2::synth_0016::seed_000,synth_0016,0,residual_rk2,large,comparable,98,1,0
item_2d6654294a35,head,dragon,A cat at a desert,A cat with dragon head at a desert,assets/source_bb5f44e8a25b.png,assets/item_2d6654294a35.jpg,0,2,2,2,,reviewer_2,96,endpoint_projection::synth_0032::seed_000,synth_0032,0,endpoint_projection,small,expansion,99,0,0
item_42b5583fa68d,hair,Curley,A Portrait of girl at a mountain,A Portrait of girl with Curley hair at a mountain,assets/source_c6abd9790d67.png,assets/item_42b5583fa68d.jpg,2,2,2,2,,reviewer_2,97,original_fys_tdm::synth_0024::seed_000,synth_0024,0,original_fys_tdm,large,expansion,100,1,1
item_ccc5b37ab429,head,dragon,A horse at a zoo,A horse with dragon head at a zoo,assets/source_dbfa710ac399.png,assets/item_ccc5b37ab429.jpg,0,2,0,2,,reviewer_2,98,original_fys_tdm::synth_0038::seed_000,synth_0038,0,original_fys_tdm,large,expansion,101,0,0
item_4055ebd13e1c,torso,robotic-parts,A dinosaur at a museum,A dinosaur with robotic-parts torso at a museum,assets/source_1e3c08a912fe.png,assets/item_4055ebd13e1c.jpg,1,0,1,2,,reviewer_2,99,endpoint_projection::synth_0017::seed_000,synth_0017,0,endpoint_projection,large,comparable,102,0,0
item_3b4c42b8247c,head,robot,A alien at a school,A alien with robot head at a school,assets/source_26285f2b90f2.png,assets/item_3b4c42b8247c.jpg,0,0,0,2,,reviewer_2,100,original_fys_tdm::synth_0007::seed_000,synth_0007,0,original_fys_tdm,medium,comparable,103,0,0
item_d72444fb0eb6,head,robot,A alien at a city,A alien with robot head at a city,assets/source_6094cd95fb45.png,assets/item_d72444fb0eb6.jpg,1,0,1,2,,reviewer_2,101,original_fys_tdm::synth_0000::seed_000,synth_0000,0,original_fys_tdm,small,comparable,104,0,0
item_684187671d7b,seat,plastic,A closeup soft chair at a photo studio,A closeup soft chair with plastic seat at a photo studio,assets/source_b25f9980445d.png,assets/item_684187671d7b.jpg,2,1,2,2,,reviewer_2,102,residual_rk2::synth_0057::seed_000,synth_0057,0,residual_rk2,large,comparable,105,1,0
item_1136b024530e,head,bear,A robot at a school,A robot with bear head at a school,assets/source_5bd8b0acdbd5.png,assets/item_1136b024530e.jpg,1,0,1,2,,reviewer_2,103,residual_rk2::synth_0001::seed_000,synth_0001,0,residual_rk2,medium,comparable,106,0,0
item_fad9472b6c20,head,bear,A robot at a park,A robot with bear head at a park,assets/source_64fe128aaf52.png,assets/item_fad9472b6c20.jpg,1,0,1,1,,reviewer_2,105,residual_rk2::synth_0002::seed_000,synth_0002,0,residual_rk2,large,comparable,108,0,0
item_763e34f5de09,head,alien,A robot at a park,A robot with alien head at a park,assets/source_f388d78833d6.png,assets/item_763e34f5de09.jpg,2,0,2,2,,reviewer_2,106,original_fys_tdm::synth_0008::seed_000,synth_0008,0,original_fys_tdm,small,comparable,109,0,0
item_9dd8a4a2bf86,car hood,black,A racing-car at a highway,A racing-car with black car hood at a highway,assets/source_af6b5e577958.png,assets/item_9dd8a4a2bf86.jpg,1,1,1,2,,reviewer_2,107,original_fys_tdm::synth_0050::seed_000,synth_0050,0,original_fys_tdm,small,comparable,110,1,0
item_a658e23e4a15,head,dragon,A horse at a jungle,A horse with dragon head at a jungle,assets/source_2b822a970173.png,assets/item_a658e23e4a15.jpg,0,1,0,2,,reviewer_2,108,endpoint_projection::synth_0031::seed_000,synth_0031,0,endpoint_projection,medium,expansion,111,0,0
item_b19ecb850cd1,head,robot,A man at a gym,A man with robot head at a gym,assets/source_9db278f7152f.png,assets/item_b19ecb850cd1.jpg,2,2,2,2,,reviewer_2,109,residual_rk2::synth_0005::seed_000,synth_0005,0,residual_rk2,medium,comparable,112,1,1
item_34d4806d8c9f,car hood,Digital-Camouflage,A full front facing view of racing car at a parking lot,A full front facing view of racing car with Digital-Camouflage car hood at a parking lot,assets/source_073b896945b5.png,assets/item_34d4806d8c9f.jpg,2,2,2,2,,reviewer_2,110,residual_rk2::synth_0052::seed_000,synth_0052,0,residual_rk2,medium,comparable,113,1,1
item_f7b03ac066da,head,lion,A dog at a pool,A dog with lion head at a pool,assets/source_fc07bb02f53f.png,assets/item_f7b03ac066da.jpg,1,1,1,2,,reviewer_2,112,endpoint_projection::synth_0029::seed_000,synth_0029,0,endpoint_projection,small,expansion,115,1,0
item_3dc2e886ef65,car hood,Digital-Camouflage,A full front facing view of racing car at a parking lot,A full front facing view of racing car with Digital-Camouflage car hood at a parking lot,assets/source_073b896945b5.png,assets/item_3dc2e886ef65.jpg,1,0,1,2,,reviewer_2,114,endpoint_projection::synth_0052::seed_000,synth_0052,0,endpoint_projection,medium,comparable,117,0,0
item_8885c754a11c,head,lion,A bear at a zoo,A bear with lion head at a zoo,assets/source_b8ba5e41ea31.png,assets/item_8885c754a11c.jpg,1,1,1,2,,reviewer_2,115,original_fys_tdm::synth_0044::seed_000,synth_0044,0,original_fys_tdm,large,comparable,118,1,0
item_628fb8a35825,head,robot,A alien at a school,A alien with robot head at a school,assets/source_26285f2b90f2.png,assets/item_628fb8a35825.jpg,0,0,0,2,,reviewer_2,116,endpoint_projection::synth_0007::seed_000,synth_0007,0,endpoint_projection,medium,comparable,119,0,0
item_b747cbe3e18b,seat,rusted,A closeup folding chair at a classroom,A closeup folding chair with rusted seat at a classroom,assets/source_97eab3ccdecd.png,assets/item_b747cbe3e18b.jpg,0,2,0,2,,reviewer_2,119,endpoint_projection::synth_0058::seed_000,synth_0058,0,endpoint_projection,medium,comparable,122,0,0
item_5c995f308bf5,torso,armor,A girl at a stadium,A girl with armor torso at a stadium,assets/source_05f0e921e87d.png,assets/item_5c995f308bf5.jpg,0,0,0,2,,reviewer_2,120,original_fys_tdm::synth_0016::seed_000,synth_0016,0,original_fys_tdm,large,comparable,123,0,0
item_3514b24b8931,head,dragon,A dog at a farm,A dog with dragon head at a farm,assets/source_2a043df583fd.png,assets/item_3514b24b8931.jpg,2,2,0,2,,reviewer_2,121,endpoint_projection::synth_0037::seed_000,synth_0037,0,endpoint_projection,small,expansion,124,1,1
item_4ce9236f2f26,hair,Kinky,A Portrait of boy at a park,A Portrait of boy with Kinky hair at a park,assets/source_0d500a8d6ca9.png,assets/item_4ce9236f2f26.jpg,2,1,2,2,,reviewer_2,122,residual_rk2::synth_0022::seed_000,synth_0022,0,residual_rk2,medium,comparable,125,1,0
item_aaa28c745afd,hair,Wavy,A Portrait of girl at a forest,A Portrait of girl with Wavy hair at a forest,assets/source_53e8e39bcf1e.png,assets/item_aaa28c745afd.jpg,2,0,2,2,,reviewer_2,123,original_fys_tdm::synth_0019::seed_000,synth_0019,0,original_fys_tdm,medium,comparable,126,0,0
item_53138b26dfd8,torso,spiderman,A robot at a museum,A robot with spiderman torso at a museum,assets/source_63f2eb2cd129.png,assets/item_53138b26dfd8.jpg,2,1,2,2,,reviewer_2,124,residual_rk2::synth_0011::seed_000,synth_0011,0,residual_rk2,small,comparable,127,1,0
item_4332ad39d260,head,cat,A dog at a restaurant,A dog with cat head at a restaurant,assets/source_ca463355e687.png,assets/item_4332ad39d260.jpg,0,0,0,2,,reviewer_2,126,endpoint_projection::synth_0033::seed_000,synth_0033,0,endpoint_projection,medium,comparable,129,0,0
item_b8ae24f29661,head,lion,A dog at a pool,A dog with lion head at a pool,assets/source_fc07bb02f53f.png,assets/item_b8ae24f29661.jpg,0,0,0,2,,reviewer_2,127,original_fys_tdm::synth_0029::seed_000,synth_0029,0,original_fys_tdm,small,expansion,130,0,0
item_809c91a7cbcf,head,bear,A alien at a museum,A alien with bear head at a museum,assets/source_30f9afb55b24.png,assets/item_809c91a7cbcf.jpg,0,0,0,2,,reviewer_2,128,original_fys_tdm::synth_0009::seed_000,synth_0009,0,original_fys_tdm,large,comparable,131,0,0
item_8c5020c91072,head,dragon,A dog at a farm,A dog with dragon head at a farm,assets/source_2a043df583fd.png,assets/item_8c5020c91072.jpg,1,0,1,2,,reviewer_2,129,original_fys_tdm::synth_0037::seed_000,synth_0037,0,original_fys_tdm,small,expansion,132,0,0
item_335330c79dd5,head,dragon,A bear at a jungle,A bear with dragon head at a jungle,assets/source_a29b0df6a570.png,assets/item_335330c79dd5.jpg,0,1,0,2,,reviewer_2,130,residual_rk2::synth_0043::seed_000,synth_0043,0,residual_rk2,small,expansion,133,0,0
item_ca83d9ad54e8,car hood,Rusty,A full front facing view of Porsche car at a road,A full front facing view of Porsche car with Rusty car hood at a road,assets/source_7e515b8abb95.png,assets/item_ca83d9ad54e8.jpg,0,2,2,2,,reviewer_2,131,original_fys_tdm::synth_0054::seed_000,synth_0054,0,original_fys_tdm,small,comparable,134,0,0
item_78a3e3a7b66c,head,robot,A alien at a museum,A alien with robot head at a museum,assets/source_0776f3ccf0e9.png,assets/item_78a3e3a7b66c.jpg,2,0,2,2,,reviewer_2,132,residual_rk2::synth_0003::seed_000,synth_0003,0,residual_rk2,large,comparable,135,0,0
item_8216c0addee5,car body,armored,A luxury-car at a mountain road,A luxury-car with armored car body at a mountain road,assets/source_4a1c085cfce4.png,assets/item_8216c0addee5.jpg,0,1,1,2,,reviewer_2,133,original_fys_tdm::synth_0046::seed_000,synth_0046,0,original_fys_tdm,large,comparable,136,0,0
item_b4a0a2124530,head,dragon,A horse at a jungle,A horse with dragon head at a jungle,assets/source_2b822a970173.png,assets/item_b4a0a2124530.jpg,0,1,1,2,,reviewer_2,135,residual_rk2::synth_0031::seed_000,synth_0031,0,residual_rk2,medium,expansion,138,0,0
item_d859cf558bf5,car hood,Rusty,A full front facing view of Porsche car at a road,A full front facing view of Porsche car with Rusty car hood at a road,assets/source_7e515b8abb95.png,assets/item_d859cf558bf5.jpg,1,1,1,2,,reviewer_2,136,residual_rk2::synth_0054::seed_000,synth_0054,0,residual_rk2,small,comparable,139,1,0
item_2b326f0d80ad,head,dragon,A bear at a jungle,A bear with dragon head at a jungle,assets/source_a29b0df6a570.png,assets/item_2b326f0d80ad.jpg,0,1,1,2,,reviewer_2,138,endpoint_projection::synth_0043::seed_000,synth_0043,0,endpoint_projection,small,expansion,141,0,0
item_1114f3db2f49,head,dragon,A cat at a desert,A cat with dragon head at a desert,assets/source_bb5f44e8a25b.png,assets/item_1114f3db2f49.jpg,0,1,0,2,,reviewer_2,139,residual_rk2::synth_0032::seed_000,synth_0032,0,residual_rk2,small,expansion,142,0,0
item_8436c82e7e6e,hair,Curls,A Portrait of boy at a park,A Portrait of boy with Curls hair at a park,assets/source_b4d7f2d52a43.png,assets/item_8436c82e7e6e.jpg,2,2,2,2,,reviewer_2,140,endpoint_projection::synth_0020::seed_000,synth_0020,0,endpoint_projection,large,comparable,143,1,1
item_08450cd4a487,torso,robotic-parts,A dinosaur at a museum,A dinosaur with robotic-parts torso at a museum,assets/source_1e3c08a912fe.png,assets/item_08450cd4a487.jpg,1,0,1,2,,reviewer_2,141,residual_rk2::synth_0017::seed_000,synth_0017,0,residual_rk2,large,comparable,144,0,0
item_3c08199beae2,head,cheetah,A cat at a museum,A cat with cheetah head at a museum,assets/source_f3d1d79f0351.png,assets/item_3c08199beae2.jpg,2,1,2,2,,reviewer_2,142,residual_rk2::synth_0035::seed_000,synth_0035,0,residual_rk2,small,expansion,145,1,0
item_4b90e51925c9,head,lion,A bear at a zoo,A bear with lion head at a zoo,assets/source_b8ba5e41ea31.png,assets/item_4b90e51925c9.jpg,0,2,0,2,,reviewer_2,143,residual_rk2::synth_0044::seed_000,synth_0044,0,residual_rk2,large,comparable,146,0,0
