"review_uid","part","edit","source_prompt","target_prompt","source_image","candidate_image","local_edit_success_0_2","non_target_preservation_0_2","overall_prompt_adherence_0_2","visual_quality_0_2","short_note"
"item_77070741b09d","seat","wooden","A closeup leather chair at a classroom","A closeup leather chair with wooden seat at a classroom","assets/source_bda38536db22.png","assets/item_77070741b09d.jpg","0","2","1","2",""
"item_f9403a461177","head","dragon","A bear at a jungle","A bear with dragon head at a jungle","assets/source_a29b0df6a570.png","assets/item_f9403a461177.jpg","0","2","1","2",""
"item_ddc4ad03141f","hair","Kinky","A Portrait of boy at a park","A Portrait of boy with Kinky hair at a park","assets/source_0d500a8d6ca9.png","assets/item_ddc4ad03141f.jpg","2","2","2","2",""
"item_135751b58ec7","head","bear","A robot at a school","A robot with bear head at a school","assets/source_5bd8b0acdbd5.png","assets/item_135751b58ec7.jpg","2","2","2","2",""
"item_f23f3638546a","hair","Curls","A Portrait of boy at a park","A Portrait of boy with Curls hair at a park","assets/source_b4d7f2d52a43.png","assets/item_f23f3638546a.jpg","2","2","2","2",""
"item_e05eaeac550e","head","tiger","A bear at a pool","A bear with tiger head at a pool","assets/source_41c7b285ef4c.png","assets/item_e05eaeac550e.jpg","1","1","1","2",""
"item_a735632826df","head","panda","A dog at a store","A dog with panda head at a store","assets/source_de70faeee4dc.png","assets/item_a735632826df.jpg","2","2","2","2",""
"item_01b2765d147b","head","lion","A dog at a pool","A dog with lion head at a pool","assets/source_fc07bb02f53f.png","assets/item_01b2765d147b.jpg","0","2","1","2",""
"item_1896ecb6dae4","hair","Curley","A Portrait of girl at a mountain","A Portrait of girl with Curley hair at a mountain","assets/source_c6abd9790d67.png","assets/item_1896ecb6dae4.jpg","2","2","2","2",""
"item_dd083ee178aa","torso","robotic-parts","A dinosaur at a museum","A dinosaur with robotic-parts torso at a museum","assets/source_1e3c08a912fe.png","assets/item_dd083ee178aa.jpg","1","1","1","2",""
"item_fb056d3e7aec","seat","plastic","A closeup soft chair at a photo studio","A closeup soft chair with plastic seat at a photo studio","assets/source_b25f9980445d.png","assets/item_fb056d3e7aec.jpg","1","1","1","2",""
"item_5fd6a3d7f625","head","dragon","A bear at a jungle","A bear with dragon head at a jungle","assets/source_a29b0df6a570.png","assets/item_5fd6a3d7f625.jpg","0","1","1","2",""
"item_cccf231e0e60","hair","Curls","A Portrait of boy at a park","A Portrait of boy with Curls hair at a park","assets/source_b4d7f2d52a43.png","assets/item_cccf231e0e60.jpg","2","2","2","2",""
"item_fbd9b98ee45e","torso","robotic-parts","A dinosaur at a museum","A dinosaur with robotic-parts torso at a museum","assets/source_1e3c08a912fe.png","assets/item_fbd9b98ee45e.jpg","2","2","2","2",""
"item_938ba2cc1400","head","unicorn","A cow at a house","A cow with unicorn head at a house","assets/source_70a3202c4158.png","assets/item_938ba2cc1400.jpg","2","1","2","2",""
"item_f54781fb645b","head","bear","A robot at a park","A robot with bear head at a park","assets/source_64fe128aaf52.png","assets/item_f54781fb645b.jpg","1","2","2","2",""
"item_1e2b11204898","car body","neon-lit","A classic-car at a suburban road","A classic-car with neon-lit car body at a suburban road","assets/source_3ae69c2a9e97.png","assets/item_1e2b11204898.jpg","2","1","2","2",""
"item_bfc46cd83423","car hood","Rusty","A full front facing view of Porsche car at a road","A full front facing view of Porsche car with Rusty car hood at a road","assets/source_7e515b8abb95.png","assets/item_bfc46cd83423.jpg","1","1","1","2",""
"item_019361c9c50b","torso","formal-suit","A robot at a restaurant","A robot with formal-suit torso at a restaurant","assets/source_2e6979609916.png","assets/item_019361c9c50b.jpg","2","2","2","2",""
"item_c45d198a4e20","car hood","Digital-Camouflage","A full front facing view of racing car at a parking lot","A full front facing view of racing car with Digital-Camouflage car hood at a parking lot","assets/source_073b896945b5.png","assets/item_c45d198a4e20.jpg","2","2","2","2",""
"item_20a64dc99d26","head","unicorn","A dog at a mountain","A dog with unicorn head at a mountain","assets/source_ee57f3a3ed86.png","assets/item_20a64dc99d26.jpg","0","2","1","2",""
"item_0a734771bf70","head","dragon","A bear at a jungle","A bear with dragon head at a jungle","assets/source_a29b0df6a570.png","assets/item_0a734771bf70.jpg","0","1","1","2",""
"item_85546e9fb003","seat","plastic","A closeup soft chair at a photo studio","A closeup soft chair with plastic seat at a photo studio","assets/source_b25f9980445d.png","assets/item_85546e9fb003.jpg","1","1","1","2",""
"item_ff57b30987aa","head","lion","A bear at a zoo","A bear with lion head at a zoo","assets/source_1d46ca4f754d.png","assets/item_ff57b30987aa.jpg","0","2","1","2",""
"item_d6843770b5d2","head","cheetah","A cat at a museum","A cat with cheetah head at a museum","assets/source_f3d1d79f0351.png","assets/item_d6843770b5d2.jpg","1","2","1","2",""
"item_f8083cc240b2","car body","futuristic","A sedan at a parking lot","A sedan with futuristic car body at a parking lot","assets/source_ef3648f18171.png","assets/item_f8083cc240b2.jpg","2","2","2","2",""
"item_d920a5dd04a9","head","robot","A alien at a museum","A alien with robot head at a museum","assets/source_0776f3ccf0e9.png","assets/item_d920a5dd04a9.jpg","2","2","2","2",""
"item_504969d6c714","hair","Kinky","A Portrait of boy at a park","A Portrait of boy with Kinky hair at a park","assets/source_0d500a8d6ca9.png","assets/item_504969d6c714.jpg","2","2","2","2",""
"item_35b4eac688a1","torso","armor","A girl at a stadium","A girl with armor torso at a stadium","assets/source_05f0e921e87d.png","assets/item_35b4eac688a1.jpg","2","2","2","2",""
"item_ef510d924619","head","alien","A robot at a park","A robot with alien head at a park","assets/source_f388d78833d6.png","assets/item_ef510d924619.jpg","2","2","2","2",""
"item_3f0ff4b0bfe8","head","panda","A cat at a mountain","A cat with panda head at a mountain","assets/source_dd35579b4d43.png","assets/item_3f0ff4b0bfe8.jpg","1","2","1","2",""
"item_dee9826a1eac","head","panda","A dog at a store","A dog with panda head at a store","assets/source_de70faeee4dc.png","assets/item_dee9826a1eac.jpg","1","2","1","2",""
"item_1f8fcabdcfd5","seat","plastic","A closeup soft chair at a photo studio","A closeup soft chair with plastic seat at a photo studio","assets/source_b25f9980445d.png","assets/item_1f8fcabdcfd5.jpg","2","1","1","2",""
"item_bf3fbb7bed32","car body","armored","A luxury-car at a mountain road","A luxury-car with armored car body at a mountain road","assets/source_4a1c085cfce4.png","assets/item_bf3fbb7bed32.jpg","0","1","1","2",""
"item_32a7b78df769","torso","armor","A boy at a restaurant","A boy with armor torso at a restaurant","assets/source_cea0cb0755a1.png","assets/item_32a7b78df769.jpg","2","1","2","2",""
"item_c7246812ca72","hair","Wavy","A Portrait of girl at a forest","A Portrait of girl with Wavy hair at a forest","assets/source_53e8e39bcf1e.png","assets/item_c7246812ca72.jpg","2","2","2","2",""
"item_b99fd48511c5","head","alien","A robot at a park","A robot with alien head at a park","assets/source_f388d78833d6.png","assets/item_b99fd48511c5.jpg","2","2","2","2",""
"item_7d8775665aa6","torso","spiderman","A robot at a museum","A robot with spiderman torso at a museum","assets/source_63f2eb2cd129.png","assets/item_7d8775665aa6.jpg","2","1","2","2",""
"item_696435f74193","head","panda","A cat at a mountain","A cat with panda head at a mountain","assets/source_dd35579b4d43.png","assets/item_696435f74193.jpg","1","2","1","2",""
"item_fefcd9db1ad2","head","dragon","A horse at a zoo","A horse with dragon head at a zoo","assets/source_dbfa710ac399.png","assets/item_fefcd9db1ad2.jpg","0","2","1","2",""
"item_c5d343bc3ae0","head","lion","A bear at a zoo","A bear with lion head at a zoo","assets/source_b8ba5e41ea31.png","assets/item_c5d343bc3ae0.jpg","1","2","1","2",""
"item_4e8d188d13fe","car hood","Destroyed","A full front facing view of BMW car at a parking lot","A full front facing view of BMW car with Destroyed car hood at a parking lot","assets/source_146c36946692.png","assets/item_4e8d188d13fe.jpg","2","2","2","2",""
"item_65fdfe14c9e2","head","unicorn","A cow at a house","A cow with unicorn head at a house","assets/source_70a3202c4158.png","assets/item_65fdfe14c9e2.jpg","0","1","1","2",""
"item_d8dfe4556085","head","unicorn","A cow at a house","A cow with unicorn head at a house","assets/source_70a3202c4158.png","assets/item_d8dfe4556085.jpg","2","1","2","2",""
"item_5eb8dac6ed83","hair","Curls","A Portrait of boy at a park","A Portrait of boy with Curls hair at a park","assets/source_b4d7f2d52a43.png","assets/item_5eb8dac6ed83.jpg","2","2","2","2",""
