review_uid,part,edit,source_prompt,target_prompt,source_image,candidate_image,local_edit_success_0_2,non_target_preservation_0_2,overall_prompt_adherence_0_2,visual_quality_0_2,short_note,reviewer_id,review_position,row_uid,case_uid,seed,method,part_size,footprint_change,frozen_review_position,joint_success,strict_joint_success
item_d9eb7243b054,head,robot,A alien at a museum,A alien with robot head at a museum,assets/source_0776f3ccf0e9.png,assets/item_d9eb7243b054.jpg,2,2,2,2,,reviewer_2,2,gt-diagnostic-v2::rk2_n15_gt::synth_0003::seed_000,synth_0003,0,rk2_n15_gt,large,comparable,2,1,1
item_1b722fd817f0,car body,armored,A luxury-car at a mountain road,A luxury-car with armored car body at a mountain road,assets/source_4a1c085cfce4.png,assets/item_1b722fd817f0.jpg,0,2,1,2,,reviewer_2,3,gt-diagnostic-v2::endpoint_gt::synth_0046::seed_000,synth_0046,0,endpoint_gt,large,comparable,3,0,0
item_204089a44545,head,dragon,A horse at a zoo,A horse with dragon head at a zoo,assets/source_dbfa710ac399.png,assets/item_204089a44545.jpg,0,2,1,2,,reviewer_2,4,gt-diagnostic-v2::rk2_n15_auto::synth_0038::seed_000,synth_0038,0,rk2_n15_auto,large,expansion,4,0,0
item_5ef6191c3aa4,torso,robotic-parts,A dinosaur at a museum,A dinosaur with robotic-parts torso at a museum,assets/source_1e3c08a912fe.png,assets/item_5ef6191c3aa4.jpg,2,1,2,2,,reviewer_2,5,gt-diagnostic-v2::endpoint_auto::synth_0017::seed_000,synth_0017,0,endpoint_auto,large,comparable,5,1,0
item_0179bc6f5434,torso,armor,A girl at a stadium,A girl with armor torso at a stadium,assets/source_05f0e921e87d.png,assets/item_0179bc6f5434.jpg,2,2,2,2,,reviewer_2,6,gt-diagnostic-v2::endpoint_gt::synth_0016::seed_000,synth_0016,0,endpoint_gt,large,comparable,6,1,1
item_724723a2d041,car hood,Graffiti,A full front facing view of Toyota car at a parking lot,A full front facing view of Toyota car with Graffiti car hood at a parking lot,assets/source_d13dfe80a435.png,assets/item_724723a2d041.jpg,2,1,2,2,,reviewer_2,7,gt-diagnostic-v2::rk2_auto::synth_0055::seed_000,synth_0055,0,rk2_auto,large,comparable,7,1,0
item_29e96fac6cbf,car body,futuristic,A sedan at a parking lot,A sedan with futuristic car body at a parking lot,assets/source_ef3648f18171.png,assets/item_29e96fac6cbf.jpg,2,1,2,2,,reviewer_2,8,gt-diagnostic-v2::rk2_n15_auto::synth_0047::seed_000,synth_0047,0,rk2_n15_auto,large,comparable,8,1,0
item_0cb54e42d8d1,head,dragon,A horse at a jungle,A horse with dragon head at a jungle,assets/source_2b822a970173.png,assets/item_0cb54e42d8d1.jpg,0,1,1,2,,reviewer_2,9,gt-diagnostic-v2::rk2_gt::synth_0031::seed_000,synth_0031,0,rk2_gt,medium,expansion,9,0,0
item_7926fe9e5778,seat,rusted,A closeup folding chair at a classroom,A closeup folding chair with rusted seat at a classroom,assets/source_97eab3ccdecd.png,assets/item_7926fe9e5778.jpg,0,2,2,2,,reviewer_2,10,gt-diagnostic-v2::rk2_n15_gt::synth_0058::seed_000,synth_0058,0,rk2_n15_gt,medium,comparable,11,0,0
item_2a82eb07e089,head,dragon,A horse at a zoo,A horse with dragon head at a zoo,assets/source_dbfa710ac399.png,assets/item_2a82eb07e089.jpg,0,1,1,2,,reviewer_2,11,gt-diagnostic-v2::endpoint_auto::synth_0038::seed_000,synth_0038,0,endpoint_auto,large,expansion,12,0,0
item_c1baa48e9e1a,hair,Curls,A Portrait of man at a house,A Portrait of man with Curls hair at a house,assets/source_1837be64cd68.png,assets/item_c1baa48e9e1a.jpg,2,1,2,2,,reviewer_2,12,gt-diagnostic-v2::rk2_gt::synth_0026::seed_000,synth_0026,0,rk2_gt,small,expansion,13,1,0
item_f2d8119a0304,torso,formal-suit,A robot at a restaurant,A robot with formal-suit torso at a restaurant,assets/source_2e6979609916.png,assets/item_f2d8119a0304.jpg,2,1,2,2,,reviewer_2,13,gt-diagnostic-v2::endpoint_gt::synth_0015::seed_000,synth_0015,0,endpoint_gt,large,comparable,14,1,0
item_05360292fa8f,head,dragon,A dog at a farm,A dog with dragon head at a farm,assets/source_2a043df583fd.png,assets/item_05360292fa8f.jpg,0,2,1,2,,reviewer_2,14,gt-diagnostic-v2::rk2_n15_gt::synth_0037::seed_000,synth_0037,0,rk2_n15_gt,small,expansion,15,0,0
item_47e7d916d4ac,head,robot,A alien at a museum,A alien with robot head at a museum,assets/source_0776f3ccf0e9.png,assets/item_47e7d916d4ac.jpg,2,1,1,2,,reviewer_2,15,gt-diagnostic-v2::rk2_n15_auto::synth_0003::seed_000,synth_0003,0,rk2_n15_auto,large,comparable,16,1,0
item_7c581b5a55a6,head,lion,A dog at a pool,A dog with lion head at a pool,assets/source_fc07bb02f53f.png,assets/item_7c581b5a55a6.jpg,0,2,1,2,,reviewer_2,16,gt-diagnostic-v2::endpoint_gt::synth_0029::seed_000,synth_0029,0,endpoint_gt,small,expansion,17,0,0
item_22c1f53fab45,head,cat,A dog at a restaurant,A dog with cat head at a restaurant,assets/source_ca463355e687.png,assets/item_22c1f53fab45.jpg,0,1,1,2,,reviewer_2,17,gt-diagnostic-v2::endpoint_auto::synth_0033::seed_000,synth_0033,0,endpoint_auto,medium,comparable,18,0,0
item_92537f0f3cf9,torso,batman,A robot at a school,A robot with batman torso at a school,assets/source_8bcbeeb53dd4.png,assets/item_92537f0f3cf9.jpg,2,2,2,2,,reviewer_2,18,gt-diagnostic-v2::rk2_n15_gt::synth_0010::seed_000,synth_0010,0,rk2_n15_gt,medium,comparable,19,1,1
item_b1c1b55bc7db,car hood,Graffiti,A full front facing view of Toyota car at a parking lot,A full front facing view of Toyota car with Graffiti car hood at a parking lot,assets/source_d13dfe80a435.png,assets/item_b1c1b55bc7db.jpg,2,2,2,2,,reviewer_2,19,gt-diagnostic-v2::rk2_n15_gt::synth_0055::seed_000,synth_0055,0,rk2_n15_gt,large,comparable,20,1,1
item_6b27da9a7c55,car hood,Destroyed,A full front facing view of BMW car at a parking lot,A full front facing view of BMW car with Destroyed car hood at a parking lot,assets/source_146c36946692.png,assets/item_6b27da9a7c55.jpg,2,1,2,2,,reviewer_2,20,gt-diagnostic-v2::endpoint_auto::synth_0053::seed_000,synth_0053,0,endpoint_auto,large,comparable,21,1,0
item_19edf3b5faa9,hair,Curls,A Portrait of boy at a park,A Portrait of boy with Curls hair at a park,assets/source_b4d7f2d52a43.png,assets/item_19edf3b5faa9.jpg,2,2,2,2,,reviewer_2,21,gt-diagnostic-v2::rk2_n15_gt::synth_0020::seed_000,synth_0020,0,rk2_n15_gt,large,comparable,22,1,1
item_5a60fd12ee30,torso,robotic-parts,A dinosaur at a museum,A dinosaur with robotic-parts torso at a museum,assets/source_1e3c08a912fe.png,assets/item_5a60fd12ee30.jpg,2,1,2,2,,reviewer_2,22,gt-diagnostic-v2::rk2_auto::synth_0017::seed_000,synth_0017,0,rk2_auto,large,comparable,23,1,0
item_d5a49c09985c,hair,Curls,A Portrait of woman at a school,A Portrait of woman with Curls hair at a school,assets/source_8a5f145d5ed6.png,assets/item_d5a49c09985c.jpg,2,1,2,2,,reviewer_2,23,gt-diagnostic-v2::rk2_auto::synth_0027::seed_000,synth_0027,0,rk2_auto,large,comparable,24,1,0
item_b0c2b5099b02,head,lion,A bear at a zoo,A bear with lion head at a zoo,assets/source_b8ba5e41ea31.png,assets/item_b0c2b5099b02.jpg,1,2,2,2,,reviewer_2,24,gt-diagnostic-v2::endpoint_gt::synth_0044::seed_000,synth_0044,0,endpoint_gt,large,comparable,25,1,0
item_a49ceb22f264,head,alien,A robot at a park,A robot with alien head at a park,assets/source_f388d78833d6.png,assets/item_a49ceb22f264.jpg,2,1,2,2,,reviewer_2,25,gt-diagnostic-v2::endpoint_auto::synth_0008::seed_000,synth_0008,0,endpoint_auto,small,comparable,26,1,0
item_3f0cc4170823,head,cheetah,A cat at a museum,A cat with cheetah head at a museum,assets/source_f3d1d79f0351.png,assets/item_3f0cc4170823.jpg,0,2,1,2,,reviewer_2,26,gt-diagnostic-v2::rk2_n15_gt::synth_0035::seed_000,synth_0035,0,rk2_n15_gt,small,expansion,27,0,0
item_c54709723559,torso,armor,A boy at a restaurant,A boy with armor torso at a restaurant,assets/source_cea0cb0755a1.png,assets/item_c54709723559.jpg,2,1,2,2,,reviewer_2,27,gt-diagnostic-v2::rk2_auto::synth_0018::seed_000,synth_0018,0,rk2_auto,medium,comparable,28,1,0
item_d8378eae1c90,seat,fabric,A closeup leather chair at a apartment,A closeup leather chair with fabric seat at a apartment,assets/source_278976611c82.png,assets/item_d8378eae1c90.jpg,2,2,2,2,,reviewer_2,28,gt-diagnostic-v2::endpoint_auto::synth_0056::seed_000,synth_0056,0,endpoint_auto,medium,comparable,29,1,1
item_a9174fc80659,car body,rusted,A classic-car at a suburban road,A classic-car with rusted car body at a suburban road,assets/source_a90c17d919ed.png,assets/item_a9174fc80659.jpg,2,1,2,2,,reviewer_2,29,gt-diagnostic-v2::endpoint_gt::synth_0048::seed_000,synth_0048,0,endpoint_gt,large,comparable,30,1,0
item_39d9cbd27690,head,tiger,A bear at a pool,A bear with tiger head at a pool,assets/source_41c7b285ef4c.png,assets/item_39d9cbd27690.jpg,1,1,2,2,,reviewer_2,30,gt-diagnostic-v2::rk2_auto::synth_0040::seed_000,synth_0040,0,rk2_auto,small,comparable,31,1,0
item_c00299e2ec78,head,panda,A cat at a mountain,A cat with panda head at a mountain,assets/source_dd35579b4d43.png,assets/item_c00299e2ec78.jpg,1,2,1,2,,reviewer_2,31,gt-diagnostic-v2::endpoint_auto::synth_0041::seed_000,synth_0041,0,endpoint_auto,medium,expansion,32,1,0
item_09c345d7a738,head,lion,A bear at a zoo,A bear with lion head at a zoo,assets/source_b8ba5e41ea31.png,assets/item_09c345d7a738.jpg,1,2,1,2,,reviewer_2,32,gt-diagnostic-v2::endpoint_auto::synth_0044::seed_000,synth_0044,0,endpoint_auto,large,comparable,33,1,0
item_969bdc7237b0,hair,blond,A Portrait of man at a beach,A Portrait of man with blond hair at a beach,assets/source_6ce9a1e568d3.png,assets/item_969bdc7237b0.jpg,2,1,1,2,,reviewer_2,33,gt-diagnostic-v2::endpoint_gt::synth_0023::seed_000,synth_0023,0,endpoint_gt,small,comparable,34,1,0
item_c762bb5e78eb,head,unicorn,A dog at a mountain,A dog with unicorn head at a mountain,assets/source_ee57f3a3ed86.png,assets/item_c762bb5e78eb.jpg,1,2,1,2,,reviewer_2,34,gt-diagnostic-v2::rk2_auto::synth_0034::seed_000,synth_0034,0,rk2_auto,small,expansion,35,1,0
item_88f2e075b9e5,head,dragon,A horse at a jungle,A horse with dragon head at a jungle,assets/source_2b822a970173.png,assets/item_88f2e075b9e5.jpg,0,2,1,2,,reviewer_2,35,gt-diagnostic-v2::rk2_n15_auto::synth_0031::seed_000,synth_0031,0,rk2_n15_auto,medium,expansion,36,0,0
item_da9f39f9dd2d,car hood,vinyl-art,A classic-car at a garage,A classic-car with vinyl-art car hood at a garage,assets/source_f3b27b9b2ef0.png,assets/item_da9f39f9dd2d.jpg,2,2,2,2,,reviewer_2,36,gt-diagnostic-v2::rk2_gt::synth_0051::seed_000,synth_0051,0,rk2_gt,small,comparable,37,1,1
item_af975da94e49,seat,fabric,A closeup leather chair at a apartment,A closeup leather chair with fabric seat at a apartment,assets/source_278976611c82.png,assets/item_af975da94e49.jpg,2,2,2,2,,reviewer_2,37,gt-diagnostic-v2::endpoint_gt::synth_0056::seed_000,synth_0056,0,endpoint_gt,medium,comparable,38,1,1
item_fd806bf33a9d,hair,Afro,A Portrait of boy at a beach,A Portrait of boy with Afro hair at a beach,assets/source_0038f682b22a.png,assets/item_fd806bf33a9d.jpg,2,1,2,2,,reviewer_2,38,gt-diagnostic-v2::endpoint_auto::synth_0021::seed_000,synth_0021,0,endpoint_auto,large,comparable,39,1,0
item_c525a631cdde,seat,fabric,A closeup leather chair at a apartment,A closeup leather chair with fabric seat at a apartment,assets/source_278976611c82.png,assets/item_c525a631cdde.jpg,2,2,2,2,,reviewer_2,39,gt-diagnostic-v2::rk2_n15_gt::synth_0056::seed_000,synth_0056,0,rk2_n15_gt,medium,comparable,40,1,1
item_8d7b1a34ef6b,hair,Kinky,A Portrait of boy at a park,A Portrait of boy with Kinky hair at a park,assets/source_0d500a8d6ca9.png,assets/item_8d7b1a34ef6b.jpg,2,2,2,2,,reviewer_2,40,gt-diagnostic-v2::endpoint_auto::synth_0022::seed_000,synth_0022,0,endpoint_auto,medium,comparable,41,1,1
item_ded5bcf170f0,torso,spiderman,A robot at a museum,A robot with spiderman torso at a museum,assets/source_63f2eb2cd129.png,assets/item_ded5bcf170f0.jpg,1,1,2,2,,reviewer_2,41,gt-diagnostic-v2::endpoint_auto::synth_0011::seed_000,synth_0011,0,endpoint_auto,small,comparable,42,1,0
item_d92fa5b55d6f,head,cheetah,A panda at a school,A panda with cheetah head at a school,assets/source_3506d9604bf8.png,assets/item_d92fa5b55d6f.jpg,0,1,2,2,,reviewer_2,42,gt-diagnostic-v2::endpoint_gt::synth_0042::seed_000,synth_0042,0,endpoint_gt,medium,comparable,43,0,0
item_e581dd992747,hair,blond,A Portrait of man at a beach,A Portrait of man with blond hair at a beach,assets/source_6ce9a1e568d3.png,assets/item_e581dd992747.jpg,2,2,2,2,,reviewer_2,43,gt-diagnostic-v2::rk2_n15_auto::synth_0023::seed_000,synth_0023,0,rk2_n15_auto,small,comparable,44,1,1
item_ac48468a957c,head,cheetah,A cat at a museum,A cat with cheetah head at a museum,assets/source_f3d1d79f0351.png,assets/item_ac48468a957c.jpg,1,2,2,2,,reviewer_2,44,gt-diagnostic-v2::rk2_gt::synth_0035::seed_000,synth_0035,0,rk2_gt,small,expansion,45,1,0
item_d71ad632b800,hair,Kinky,A Portrait of boy at a park,A Portrait of boy with Kinky hair at a park,assets/source_0d500a8d6ca9.png,assets/item_d71ad632b800.jpg,2,2,2,2,,reviewer_2,45,gt-diagnostic-v2::endpoint_gt::synth_0022::seed_000,synth_0022,0,endpoint_gt,medium,comparable,46,1,1
item_bc93ae9e2fce,head,lion,A dog at a pool,A dog with lion head at a pool,assets/source_fc07bb02f53f.png,assets/item_bc93ae9e2fce.jpg,1,1,1,2,,reviewer_2,46,gt-diagnostic-v2::endpoint_auto::synth_0029::seed_000,synth_0029,0,endpoint_auto,small,expansion,47,1,0
item_aee82b52d760,car body,futuristic,A sedan at a parking lot,A sedan with futuristic car body at a parking lot,assets/source_ef3648f18171.png,assets/item_aee82b52d760.jpg,2,2,2,2,,reviewer_2,47,gt-diagnostic-v2::rk2_n15_gt::synth_0047::seed_000,synth_0047,0,rk2_n15_gt,large,comparable,48,1,1
item_8e61cc280d1d,torso,uniform,A alien at a school,A alien with uniform torso at a school,assets/source_4ad3086c4953.png,assets/item_8e61cc280d1d.jpg,2,1,2,2,,reviewer_2,48,gt-diagnostic-v2::rk2_auto::synth_0013::seed_000,synth_0013,0,rk2_auto,small,comparable,49,1,0
item_e1df5717589a,torso,formal-suit,A robot at a restaurant,A robot with formal-suit torso at a restaurant,assets/source_2e6979609916.png,assets/item_e1df5717589a.jpg,2,0,1,2,,reviewer_2,49,gt-diagnostic-v2::rk2_auto::synth_0015::seed_000,synth_0015,0,rk2_auto,large,comparable,50,0,0
item_818c0a41b784,torso,robotic-parts,A dinosaur at a museum,A dinosaur with robotic-parts torso at a museum,assets/source_1e3c08a912fe.png,assets/item_818c0a41b784.jpg,2,2,2,2,,reviewer_2,50,gt-diagnostic-v2::rk2_n15_gt::synth_0017::seed_000,synth_0017,0,rk2_n15_gt,large,comparable,51,1,1
item_39ef02efbc76,car hood,Rusty,A full front facing view of Porsche car at a road,A full front facing view of Porsche car with Rusty car hood at a road,assets/source_7e515b8abb95.png,assets/item_39ef02efbc76.jpg,2,2,2,2,,reviewer_2,51,gt-diagnostic-v2::rk2_n15_gt::synth_0054::seed_000,synth_0054,0,rk2_n15_gt,small,comparable,52,1,1
item_72d0d6b60fca,car body,futuristic,A sedan at a parking lot,A sedan with futuristic car body at a parking lot,assets/source_ef3648f18171.png,assets/item_72d0d6b60fca.jpg,2,1,2,2,,reviewer_2,52,gt-diagnostic-v2::endpoint_auto::synth_0047::seed_000,synth_0047,0,endpoint_auto,large,comparable,53,1,0
item_2460ab81e3b8,head,robot,A alien at a museum,A alien with robot head at a museum,assets/source_0776f3ccf0e9.png,assets/item_2460ab81e3b8.jpg,2,1,2,2,,reviewer_2,53,gt-diagnostic-v2::rk2_gt::synth_0003::seed_000,synth_0003,0,rk2_gt,large,comparable,54,1,0
item_e89f685e2072,head,lion,A dog at a pool,A dog with lion head at a pool,assets/source_fc07bb02f53f.png,assets/item_e89f685e2072.jpg,1,1,1,2,,reviewer_2,54,gt-diagnostic-v2::rk2_n15_auto::synth_0029::seed_000,synth_0029,0,rk2_n15_auto,small,expansion,55,1,0
item_36ec3fa4ca23,head,cat,A dog at a restaurant,A dog with cat head at a restaurant,assets/source_ca463355e687.png,assets/item_36ec3fa4ca23.jpg,0,1,1,2,,reviewer_2,55,gt-diagnostic-v2::rk2_gt::synth_0033::seed_000,synth_0033,0,rk2_gt,medium,comparable,56,0,0
item_b35655497593,car hood,Digital-Camouflage,A full front facing view of racing car at a parking lot,A full front facing view of racing car with Digital-Camouflage car hood at a parking lot,assets/source_073b896945b5.png,assets/item_b35655497593.jpg,2,2,2,2,,reviewer_2,56,gt-diagnostic-v2::rk2_n15_gt::synth_0052::seed_000,synth_0052,0,rk2_n15_gt,medium,comparable,57,1,1
item_c33a80f9940f,head,bear,A robot at a school,A robot with bear head at a school,assets/source_5bd8b0acdbd5.png,assets/item_c33a80f9940f.jpg,2,1,2,2,,reviewer_2,57,gt-diagnostic-v2::rk2_auto::synth_0001::seed_000,synth_0001,0,rk2_auto,medium,comparable,58,1,0
item_6d85279a7f13,head,bear,A alien at a museum,A alien with bear head at a museum,assets/source_30f9afb55b24.png,assets/item_6d85279a7f13.jpg,0,1,1,2,,reviewer_2,58,gt-diagnostic-v2::rk2_gt::synth_0009::seed_000,synth_0009,0,rk2_gt,large,comparable,59,0,0
item_29cf9d2a880c,head,unicorn,A cow at a house,A cow with unicorn head at a house,assets/source_70a3202c4158.png,assets/item_29cf9d2a880c.jpg,2,1,2,2,,reviewer_2,59,gt-diagnostic-v2::rk2_n15_auto::synth_0039::seed_000,synth_0039,0,rk2_n15_auto,small,expansion,60,1,0
item_c483e13f92d2,car hood,Rusty,A full front facing view of Porsche car at a road,A full front facing view of Porsche car with Rusty car hood at a road,assets/source_7e515b8abb95.png,assets/item_c483e13f92d2.jpg,0,1,1,2,,reviewer_2,60,gt-diagnostic-v2::rk2_n15_auto::synth_0054::seed_000,synth_0054,0,rk2_n15_auto,small,comparable,61,0,0
item_0e9d706a98cb,hair,Curls,A Portrait of man at a house,A Portrait of man with Curls hair at a house,assets/source_1837be64cd68.png,assets/item_0e9d706a98cb.jpg,2,1,2,2,,reviewer_2,61,gt-diagnostic-v2::endpoint_gt::synth_0026::seed_000,synth_0026,0,endpoint_gt,small,expansion,62,1,0
item_e6cdccfe14b5,head,panda,A cat at a mountain,A cat with panda head at a mountain,assets/source_dd35579b4d43.png,assets/item_e6cdccfe14b5.jpg,1,2,1,2,,reviewer_2,62,gt-diagnostic-v2::rk2_gt::synth_0041::seed_000,synth_0041,0,rk2_gt,medium,expansion,63,1,0
item_d02e6ff7660a,head,dragon,A dog at a farm,A dog with dragon head at a farm,assets/source_2a043df583fd.png,assets/item_d02e6ff7660a.jpg,0,1,1,2,,reviewer_2,63,gt-diagnostic-v2::endpoint_auto::synth_0037::seed_000,synth_0037,0,endpoint_auto,small,expansion,64,0,0
item_6b7c8c2658f4,hair,Kinky,A Portrait of boy at a park,A Portrait of boy with Kinky hair at a park,assets/source_0d500a8d6ca9.png,assets/item_6b7c8c2658f4.jpg,2,2,2,2,,reviewer_2,64,gt-diagnostic-v2::rk2_auto::synth_0022::seed_000,synth_0022,0,rk2_auto,medium,comparable,65,1,1
item_ac9d1232cb4e,head,dog,A bear at a jungle,A bear with dog head at a jungle,assets/source_f71c7b525544.png,assets/item_ac9d1232cb4e.jpg,0,1,1,2,,reviewer_2,65,gt-diagnostic-v2::rk2_auto::synth_0030::seed_000,synth_0030,0,rk2_auto,small,contraction,66,0,0
item_d1f48c0d7913,seat,plastic,A closeup soft chair at a photo studio,A closeup soft chair with plastic seat at a photo studio,assets/source_b25f9980445d.png,assets/item_d1f48c0d7913.jpg,1,1,2,2,,reviewer_2,66,gt-diagnostic-v2::rk2_n15_auto::synth_0057::seed_000,synth_0057,0,rk2_n15_auto,large,comparable,67,1,0
item_53da42752f06,torso,batman,A robot at a school,A robot with batman torso at a school,assets/source_8bcbeeb53dd4.png,assets/item_53da42752f06.jpg,2,1,2,2,,reviewer_2,67,gt-diagnostic-v2::endpoint_gt::synth_0010::seed_000,synth_0010,0,endpoint_gt,medium,comparable,68,1,0
item_c555eaac5238,seat,plastic,A closeup soft chair at a photo studio,A closeup soft chair with plastic seat at a photo studio,assets/source_b25f9980445d.png,assets/item_c555eaac5238.jpg,1,1,2,2,,reviewer_2,68,gt-diagnostic-v2::rk2_gt::synth_0057::seed_000,synth_0057,0,rk2_gt,large,comparable,69,1,0
item_3bf12541cc39,head,bear,A alien at a museum,A alien with bear head at a museum,assets/source_30f9afb55b24.png,assets/item_3bf12541cc39.jpg,0,1,2,2,,reviewer_2,69,gt-diagnostic-v2::endpoint_auto::synth_0009::seed_000,synth_0009,0,endpoint_auto,large,comparable,70,0,0
item_7f9f282c1b99,car hood,Rusty,A full front facing view of Porsche car at a road,A full front facing view of Porsche car with Rusty car hood at a road,assets/source_7e515b8abb95.png,assets/item_7f9f282c1b99.jpg,2,1,2,2,,reviewer_2,70,gt-diagnostic-v2::endpoint_gt::synth_0054::seed_000,synth_0054,0,endpoint_gt,small,comparable,71,1,0
item_6d03dccb2f41,head,dog,A bear at a jungle,A bear with dog head at a jungle,assets/source_f71c7b525544.png,assets/item_6d03dccb2f41.jpg,1,2,2,2,,reviewer_2,71,gt-diagnostic-v2::rk2_n15_gt::synth_0030::seed_000,synth_0030,0,rk2_n15_gt,small,contraction,72,1,0
item_bedb66ef013e,head,robot,A alien at a city,A alien with robot head at a city,assets/source_6094cd95fb45.png,assets/item_bedb66ef013e.jpg,2,1,2,2,,reviewer_2,72,gt-diagnostic-v2::endpoint_gt::synth_0000::seed_000,synth_0000,0,endpoint_gt,small,comparable,73,1,0
item_3b8bae8e4f21,torso,spiderman,A robot at a museum,A robot with spiderman torso at a museum,assets/source_7e6e7b988446.png,assets/item_3b8bae8e4f21.jpg,2,1,2,2,,reviewer_2,73,gt-diagnostic-v2::endpoint_gt::synth_0012::seed_000,synth_0012,0,endpoint_gt,large,comparable,74,1,0
item_6ea6083308e7,head,cheetah,A panda at a school,A panda with cheetah head at a school,assets/source_3506d9604bf8.png,assets/item_6ea6083308e7.jpg,0,1,1,2,,reviewer_2,74,gt-diagnostic-v2::rk2_n15_auto::synth_0042::seed_000,synth_0042,0,rk2_n15_auto,medium,comparable,75,0,0
item_d48d32f0aa17,hair,Afro,A Portrait of boy at a beach,A Portrait of boy with Afro hair at a beach,assets/source_0038f682b22a.png,assets/item_d48d32f0aa17.jpg,2,2,2,2,,reviewer_2,75,gt-diagnostic-v2::rk2_n15_gt::synth_0021::seed_000,synth_0021,0,rk2_n15_gt,large,comparable,76,1,1
item_7adaea0a3c5e,torso,armor,A boy at a restaurant,A boy with armor torso at a restaurant,assets/source_cea0cb0755a1.png,assets/item_7adaea0a3c5e.jpg,2,2,2,2,,reviewer_2,76,gt-diagnostic-v2::endpoint_gt::synth_0018::seed_000,synth_0018,0,endpoint_gt,medium,comparable,77,1,1
item_86d16e9dc5bc,head,robot,A alien at a school,A alien with robot head at a school,assets/source_26285f2b90f2.png,assets/item_86d16e9dc5bc.jpg,0,1,2,2,,reviewer_2,77,gt-diagnostic-v2::rk2_n15_auto::synth_0007::seed_000,synth_0007,0,rk2_n15_auto,medium,comparable,78,0,0
item_e7eadf116431,seat,wooden,A closeup leather chair at a classroom,A closeup leather chair with wooden seat at a classroom,assets/source_bda38536db22.png,assets/item_e7eadf116431.jpg,0,2,1,2,,reviewer_2,78,gt-diagnostic-v2::rk2_n15_auto::synth_0059::seed_000,synth_0059,0,rk2_n15_auto,medium,comparable,79,0,0
item_01acf13af8db,head,robot,A alien at a city,A alien with robot head at a city,assets/source_6094cd95fb45.png,assets/item_01acf13af8db.jpg,2,0,2,2,,reviewer_2,79,gt-diagnostic-v2::endpoint_auto::synth_0000::seed_000,synth_0000,0,endpoint_auto,small,comparable,80,0,0
item_e2f67d08e187,torso,uniform,A alien at a school,A alien with uniform torso at a school,assets/source_4ad3086c4953.png,assets/item_e2f67d08e187.jpg,2,2,2,2,,reviewer_2,80,gt-diagnostic-v2::rk2_n15_gt::synth_0013::seed_000,synth_0013,0,rk2_n15_gt,small,comparable,81,1,1
item_58186875182d,hair,Curls,A Portrait of woman at a school,A Portrait of woman with Curls hair at a school,assets/source_8a5f145d5ed6.png,assets/item_58186875182d.jpg,2,2,2,2,,reviewer_2,81,gt-diagnostic-v2::rk2_gt::synth_0027::seed_000,synth_0027,0,rk2_gt,large,comparable,82,1,1
item_95ae7decd7d4,head,dragon,A dog at a farm,A dog with dragon head at a farm,assets/source_2a043df583fd.png,assets/item_95ae7decd7d4.jpg,0,2,2,2,,reviewer_2,82,gt-diagnostic-v2::endpoint_gt::synth_0037::seed_000,synth_0037,0,endpoint_gt,small,expansion,83,0,0
item_e1c2be190450,head,bear,A alien at a museum,A alien with bear head at a museum,assets/source_30f9afb55b24.png,assets/item_e1c2be190450.jpg,0,2,1,2,,reviewer_2,83,gt-diagnostic-v2::rk2_n15_gt::synth_0009::seed_000,synth_0009,0,rk2_n15_gt,large,comparable,84,0,0
item_40afd6ac9884,head,bear,A alien at a museum,A alien with bear head at a museum,assets/source_30f9afb55b24.png,assets/item_40afd6ac9884.jpg,0,2,1,2,,reviewer_2,84,gt-diagnostic-v2::rk2_n15_auto::synth_0009::seed_000,synth_0009,0,rk2_n15_auto,large,comparable,85,0,0
item_9c7a1b69372c,head,dragon,A cow at a restaurant,A cow with dragon head at a restaurant,assets/source_591f63abb2fa.png,assets/item_9c7a1b69372c.jpg,0,2,1,2,,reviewer_2,85,gt-diagnostic-v2::rk2_n15_gt::synth_0028::seed_000,synth_0028,0,rk2_n15_gt,small,comparable,86,0,0
item_f0248610fde7,seat,wooden,A closeup leather chair at a classroom,A closeup leather chair with wooden seat at a classroom,assets/source_bda38536db22.png,assets/item_f0248610fde7.jpg,0,2,2,2,,reviewer_2,86,gt-diagnostic-v2::endpoint_auto::synth_0059::seed_000,synth_0059,0,endpoint_auto,medium,comparable,87,0,0
item_d7857bbe84c8,torso,formal-suit,A robot at a restaurant,A robot with formal-suit torso at a restaurant,assets/source_2e6979609916.png,assets/item_d7857bbe84c8.jpg,2,0,2,2,,reviewer_2,87,gt-diagnostic-v2::rk2_n15_auto::synth_0015::seed_000,synth_0015,0,rk2_n15_auto,large,comparable,88,0,0
item_cad60885a538,hair,Kinky,A Portrait of boy at a park,A Portrait of boy with Kinky hair at a park,assets/source_0d500a8d6ca9.png,assets/item_cad60885a538.jpg,2,2,2,2,,reviewer_2,88,gt-diagnostic-v2::rk2_gt::synth_0022::seed_000,synth_0022,0,rk2_gt,medium,comparable,89,1,1
item_11d4ae5e9722,head,lion,A bear at a zoo,A bear with lion head at a zoo,assets/source_b8ba5e41ea31.png,assets/item_11d4ae5e9722.jpg,1,2,1,2,,reviewer_2,89,gt-diagnostic-v2::rk2_gt::synth_0044::seed_000,synth_0044,0,rk2_gt,large,comparable,90,1,0
